NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
KANAWHA CO SCH DIST,WEST VIRGINIA,WV,3,97,1,206329000,15900000,109304000,81125000,201594000,127009000,85203000
LEWIS CO SCH DIST,WEST VIRGINIA,WV,3,97,1,18588000,1722000,12227000,4639000,17834000,11047000,7339000
LINCOLN CO SCH DIST,WEST VIRGINIA,WV,3,97,1,28463000,3342000,20529000,4592000,27621000,16858000,11603000
LOGAN CO SCH DIST,WEST VIRGINIA,WV,3,97,1,54702000,4801000,37866000,12035000,53722000,28314000,19507000
MARION CO SCH DIST,WEST VIRGINIA,WV,3,97,1,61399000,5059000,37122000,19218000,60072000,35108000,23445000
MARSHALL CO SCH DIST,WEST VIRGINIA,WV,3,97,1,40846000,3029000,22909000,14908000,40376000,24345000,16893000
MASON CO SCH DIST,WEST VIRGINIA,WV,3,97,1,30161000,2375000,18257000,9529000,30169000,18028000,12914000
MC DOWELL CO SCH DIST,WEST VIRGINIA,WV,3,97,1,40605000,5631000,28326000,6648000,40219000,24614000,17504000
MERCER CO SCH DIST,WEST VIRGINIA,WV,3,97,1,65739000,5691000,45108000,14940000,65612000,39056000,26781000
MINERAL CO SCHS,WEST VIRGINIA,WV,3,97,1,38573000,2416000,28727000,7430000,38252000,18433000,12257000
MINGO CO SCH DIST,WEST VIRGINIA,WV,3,97,1,48760000,5564000,27219000,15977000,43886000,26019000,18597000
MONONGALIA CO SCH DIST,WEST VIRGINIA,WV,3,97,1,73204000,5533000,39415000,28256000,73297000,39217000,25734000
MONROE CO SCH DIST,WEST VIRGINIA,WV,3,97,1,12506000,1449000,9113000,1944000,12154000,7215000,4908000
MORGAN CO SCH DIST,WEST VIRGINIA,WV,3,97,1,16375000,802000,10830000,4743000,15729000,7731000,5162000
NICHOLAS CO SCH DIST,WEST VIRGINIA,WV,3,97,1,32110000,3726000,21263000,7121000,32860000,19154000,13183000
OHIO COUNTY SCH DIST,WEST VIRGINIA,WV,3,97,1,43896000,3143000,25619000,15134000,43286000,24853000,16764000
PENDLETON CO SCH DIST,WEST VIRGINIA,WV,3,97,1,9406000,718000,7340000,1348000,9804000,5141000,3511000
PLEASANTS CO SCH DIST,WEST VIRGINIA,WV,3,97,1,11704000,774000,4925000,6005000,11858000,7205000,4824000
POCAHONTAS CO SCH DIST,WEST VIRGINIA,WV,3,97,1,10217000,1493000,6772000,1952000,10170000,5959000,4091000
PRESTON CO SCH DIST,WEST VIRGINIA,WV,3,97,1,30032000,2261000,22954000,4817000,30849000,19314000,13538000
PUTNAM CO SCH DIST,WEST VIRGINIA,WV,3,97,1,55568000,2828000,33839000,18901000,54055000,31690000,21812000
RALEIGH CO SCH DIST,WEST VIRGINIA,WV,3,97,1,92126000,7889000,59938000,24299000,88822000,50903000,33138000
RANDOLPH CO SCH DIST,WEST VIRGINIA,WV,3,97,1,29791000,3169000,22293000,4329000,29571000,18629000,13161000
RITCHIE CO SCH DIST,WEST VIRGINIA,WV,3,97,1,12279000,1242000,8228000,2809000,12193000,7383000,5053000
ROANE CO SCH DIST,WEST VIRGINIA,WV,3,97,1,18735000,2134000,14072000,2529000,18252000,10625000,7239000
SUMMERS CO SCH DIST,WEST VIRGINIA,WV,3,97,1,12242000,1259000,9745000,1238000,11985000,7102000,4820000
TAYLOR CO SCH DIST,WEST VIRGINIA,WV,3,97,1,22009000,1511000,16589000,3909000,20880000,10275000,6884000
TUCKER CO SCH DIST,WEST VIRGINIA,WV,3,97,1,9217000,1074000,6098000,2045000,8694000,4995000,3364000
TYLER CO SCH DIST,WEST VIRGINIA,WV,3,97,1,14374000,819000,9119000,4436000,13691000,6722000,4534000
UPSHUR CO SCH DIST,WEST VIRGINIA,WV,3,97,1,24014000,2008000,18538000,3468000,24888000,15416000,10612000
WAYNE CO SCH DIST,WEST VIRGINIA,WV,3,97,1,58271000,4045000,41380000,12846000,56884000,29653000,20657000
WEBSTER CO SCH DIST,WEST VIRGINIA,WV,3,97,1,12387000,1708000,8545000,2134000,11981000,7236000,4790000
WETZEL CO SCHOOL DISTRICT,WEST VIRGINIA,WV,3,97,1,24767000,1919000,16327000,6521000,23439000,13701000,9430000
WIRT CO SCH DIST,WEST VIRGINIA,WV,3,97,1,7781000,663000,5802000,1316000,7460000,4387000,2984000
WOOD CO SCH DIST,WEST VIRGINIA,WV,3,97,1,96059000,5865000,58494000,31700000,92473000,57030000,38645000
WYOMING CO SCH DIST,WEST VIRGINIA,WV,3,97,1,37570000,3552000,25366000,8652000,37043000,21005000,15204000
LAKE COUNTRY SCHOOL DISTRICT,WISCONSIN,WI,1,97,1,4664000,92000,355000,4217000,4207000,1938000,1403000
BLAIR-TAYLOR SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5645000,238000,3832000,1575000,5647000,2727000,2064000
RIVER RIDGE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6331000,228000,3992000,2111000,6315000,2706000,1994000
BROWN CO HANDICAP CHILD ED BD,WISCONSIN,WI,5,97,1,3592000,124000,1800000,1668000,3916000,2162000,1962000
RACINE CO HANDICAP CHILD EDUC BOARD,WISCONSIN,WI,5,97,1,7495000,314000,3268000,3913000,7244000,4592000,3604000
WALWORTH CO HANDICAP CHILD ED BOARD,WISCONSIN,WI,5,97,1,6952000,406000,2829000,3717000,7010000,4414000,3877000
ABBOTSFORD SCH DIST,WISCONSIN,WI,3,97,1,4711000,153000,3365000,1193000,4497000,2147000,1520000
ADAMS-FRIENDSHIP SCH DIST,WISCONSIN,WI,3,97,1,16722000,955000,8202000,7565000,22290000,8549000,6046000
ALBANY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3698000,77000,2247000,1374000,4236000,1834000,1387000
ALGOMA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5643000,171000,3306000,2166000,5184000,2831000,1967000
ALMA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3135000,140000,2051000,944000,3040000,1623000,1080000
ALMA CENTER SCHOOL DIST,WISCONSIN,WI,3,97,1,5127000,238000,3206000,1683000,7653000,2502000,1731000
ALMOND-BANCROFT SCHOOL DIST,WISCONSIN,WI,3,97,1,3737000,176000,2236000,1325000,3471000,1732000,1284000
ALTOONA CITY SCH DIST,WISCONSIN,WI,3,97,1,10278000,288000,7094000,2896000,10094000,4758000,3428000
AMERY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,13580000,547000,8589000,4444000,13053000,7375000,5146000
TOMORROW RIVER SCH DIST,WISCONSIN,WI,3,97,1,6588000,286000,4285000,2017000,6407000,3484000,2551000
ANTIGO UNIFIED SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,24582000,1386000,16164000,7032000,23357000,12576000,8951000
APPLETON AREA SCH DIST,WISCONSIN,WI,3,97,1,96754000,3312000,53418000,40024000,95624000,57114000,42752000
ARCADIA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8023000,187000,3933000,3903000,7154000,3487000,2536000
ARGYLE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,2484000,78000,1379000,1027000,2453000,1232000,911000
ASHLAND SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,18064000,1226000,12898000,3940000,17865000,9158000,6713000
ASHWAUBENON SCHOOL DIST,WISCONSIN,WI,3,97,1,22544000,377000,10587000,11580000,23704000,13333000,10225000
ATHENS SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,4293000,167000,2784000,1342000,4096000,1932000,1442000
AUBURNDALE JT SCH DIST 1,WISCONSIN,WI,3,97,1,6278000,214000,4264000,1800000,6065000,3214000,2505000
AUGUSTA JT SCH DIST 1,WISCONSIN,WI,3,97,1,6009000,424000,3653000,1932000,7453000,2765000,1987000
BALDWIN-WOODVILLE JT SCH DIST 4,WISCONSIN,WI,3,97,1,10056000,206000,6608000,3242000,10274000,5229000,3687000
UNITY SCH DIST,WISCONSIN,WI,3,97,1,9220000,407000,4971000,3842000,10204000,4852000,3439000
BANGOR VILLAGE JT SCH DIST 2,WISCONSIN,WI,3,97,1,4831000,226000,2825000,1780000,10257000,2397000,1698000
BARABOO SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,21126000,606000,11852000,8668000,29657000,11157000,8368000
BARNEVELD JT SCH DIST 15,WISCONSIN,WI,3,97,1,3437000,60000,1984000,1393000,3410000,1729000,1243000
BARRON AREA SCH DIST,WISCONSIN,WI,3,97,1,11533000,386000,7861000,3286000,11528000,6074000,4241000
BAYFIELD SCH DIST,WISCONSIN,WI,3,97,1,5444000,1227000,2206000,2011000,5014000,2346000,1642000
BEAVER DAM SCHOOL DIST,WISCONSIN,WI,3,97,1,26616000,785000,14878000,10953000,26559000,13666000,10098000
BELLEVILLE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,7149000,162000,3516000,3471000,12899000,3234000,2362000
BELMONT CMTY SCHOOLS,WISCONSIN,WI,3,97,1,2913000,79000,1766000,1068000,2909000,1656000,1186000
BELOIT SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,56457000,3733000,38798000,13926000,54041000,32471000,24375000
BELOIT-TURNER SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8364000,163000,5026000,3175000,8414000,4643000,3248000
BENTON JT SCH DIST 1,WISCONSIN,WI,3,97,1,2436000,61000,1774000,601000,2422000,1204000,865000
BERLIN AREA JT SCH DIST,WISCONSIN,WI,3,97,1,13153000,454000,8330000,4369000,14959000,5622000,3972000
BIRCHWOOD JT SCH DIST 4,WISCONSIN,WI,3,97,1,2819000,94000,1082000,1643000,2716000,1387000,976000
WISCONSIN HEIGHTS SCH DIST,WISCONSIN,WI,3,97,1,9327000,145000,5516000,3666000,9222000,4774000,3591000
BLACK RIVER FALLS SCHOOL DIST,WISCONSIN,WI,3,97,1,14067000,822000,8662000,4583000,14029000,7540000,5230000
PECATONIA AREA SCH DIST,WISCONSIN,WI,3,97,1,4221000,136000,2825000,1260000,4026000,2140000,1540000
BLOOMER SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8985000,263000,5682000,3040000,9258000,4512000,3489000
BONDUEL SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6914000,280000,3775000,2859000,8052000,3377000,2386000
BOSCOBEL JT SCH DIST 6,WISCONSIN,WI,3,97,1,7431000,435000,5445000,1551000,7240000,4011000,2974000
BOULDER JUNCTION SCH DIST 1,WISCONSIN,WI,1,97,1,2699000,112000,198000,2389000,2805000,1316000,910000
BOWLER JT SCH DIST 1,WISCONSIN,WI,3,97,1,4759000,564000,3351000,844000,4789000,2289000,1711000
BOYCEVILLE COMMUNITY SCHOOL DIST,WISCONSIN,WI,3,97,1,7463000,320000,5496000,1647000,7546000,3954000,2689000
BRIGHTON TOWN SCH DIST 1,WISCONSIN,WI,1,97,1,1137000,11000,443000,683000,1155000,577000,391000
BRILLION CITY JT SCHOOL DIST 2,WISCONSIN,WI,3,97,1,6259000,100000,3691000,2468000,6088000,3309000,2414000
BRISTOL SCH.DIST 1,WISCONSIN,WI,1,97,1,3436000,55000,1181000,2200000,4289000,1571000,1138000
BRODHEAD SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,9020000,276000,5757000,2987000,10575000,4739000,3512000
ELMBROOK SCH DIST,WISCONSIN,WI,3,97,1,66029000,647000,10528000,54854000,70382000,36640000,27146000
BROWN DEER SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,15715000,147000,2865000,12703000,15605000,8331000,6119000
SCHOOL DISTRICT OF BRUCE,WISCONSIN,WI,3,97,1,5980000,298000,3978000,1704000,5908000,2887000,2095000
BURLINGTON AREA SCH DIST,WISCONSIN,WI,3,97,1,21300000,449000,11307000,9544000,20150000,11815000,8879000
BUTTERNUT JT SCH DIST 1,WISCONSIN,WI,3,97,1,2546000,77000,1649000,820000,2440000,1125000,821000
CADOTT COMM SCH DIST,WISCONSIN,WI,3,97,1,7500000,278000,4877000,2345000,7123000,3403000,2448000
CAMBRIA-FRIESLAND SCHOOL DIST,WISCONSIN,WI,3,97,1,3955000,146000,2426000,1383000,4049000,2082000,1538000
CAMBRIDGE SCHOOL DIST,WISCONSIN,WI,3,97,1,8796000,174000,4536000,4086000,10326000,4118000,3071000
CAMERON VILLAGE JT SCH DIST 1,WISCONSIN,WI,3,97,1,6027000,145000,4533000,1349000,6060000,2792000,2040000
CAMPBELLSPORT SCHOOL DIST,WISCONSIN,WI,3,97,1,10027000,212000,5684000,4131000,9546000,4816000,3757000
CASHTON SCH DIST,WISCONSIN,WI,3,97,1,4591000,341000,2424000,1826000,4699000,2095000,1486000
CASSVILLE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3324000,122000,1984000,1218000,3328000,1537000,1115000
CEDAR GROVE BELGIUM SCH DIST,WISCONSIN,WI,3,97,1,6261000,157000,3179000,2925000,5943000,2942000,2117000
CEDARBURG SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,21152000,207000,6582000,14363000,23731000,11570000,8388000
CHETEK CITY SCH DIST 5,WISCONSIN,WI,3,97,1,7533000,324000,4772000,2437000,7506000,4274000,3207000
CHILTON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8435000,127000,5677000,2631000,8161000,3930000,2783000
CHIPPEWA FALLS AREA SCH DIST,WISCONSIN,WI,3,97,1,30766000,1011000,19104000,10651000,30433000,17725000,12979000
CLAYTON SCH DIST 1,WISCONSIN,WI,3,97,1,2836000,109000,2046000,681000,3071000,1460000,971000
CLEAR LAKE SCH DIST 1,WISCONSIN,WI,3,97,1,5948000,231000,3762000,1955000,11301000,2751000,1935000
CLINTON COMMUNITY SCHOOL DIST,WISCONSIN,WI,3,97,1,9206000,125000,5712000,3369000,8889000,5104000,3828000
CLINTONVILLE JT SCH DIST,WISCONSIN,WI,3,97,1,13104000,467000,8845000,3792000,14118000,6718000,5004000
COCHRANE-FOUNTAIN CITY SCHOOL DIST,WISCONSIN,WI,3,97,1,5859000,159000,4060000,1640000,5785000,3290000,2292000
COLBY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,9790000,443000,6734000,2613000,12253000,4848000,3384000
COLEMAN SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6062000,296000,3847000,1919000,6154000,3451000,2660000
COLFAX SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5895000,177000,4099000,1619000,6856000,2988000,2072000
COLUMBUS SCH DIST,WISCONSIN,WI,3,97,1,8817000,168000,4521000,4128000,8706000,4560000,3269000
CORNELL SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,4779000,176000,3297000,1306000,5321000,2341000,1760000
CRANDON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8514000,814000,4786000,2914000,9452000,3908000,2934000
CRIVITZ SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6471000,227000,3554000,2690000,6545000,3444000,2595000
CUBA CITY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5806000,126000,3715000,1965000,6169000,3082000,2374000
CUDAHY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,24940000,711000,14354000,9875000,27775000,15014000,11247000
CUMBERLAND SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8867000,349000,4953000,3565000,13294000,4077000,2981000
DARLINGTON CITY SCH DIST,WISCONSIN,WI,3,97,1,7184000,200000,4292000,2692000,8505000,3698000,2807000
DEFOREST AREA SCHOOL DIST,WISCONSIN,WI,3,97,1,23231000,482000,12214000,10535000,22551000,12649000,9613000
DE PERE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,16679000,272000,8445000,7962000,28201000,8278000,6336000
DESOTO JT SCH DIST 9,WISCONSIN,WI,3,97,1,5415000,234000,3118000,2063000,5253000,2549000,1835000
DEERFIELD CMTY SCH DIST,WISCONSIN,WI,3,97,1,5840000,192000,3233000,2415000,5743000,3082000,2243000
KETTLE MORAINE SCHOOL DIST,WISCONSIN,WI,3,97,1,33011000,646000,13240000,19125000,33209000,17526000,12784000
DELAVAN DARIEN SCH DIST,WISCONSIN,WI,3,97,1,16101000,581000,7216000,8304000,16020000,8692000,6392000
DENMARK VILL JT SCH DIST,WISCONSIN,WI,3,97,1,10678000,247000,6630000,3801000,11018000,5412000,3850000
DODGEVILLE SCHOOL DIST,WISCONSIN,WI,3,97,1,10545000,334000,5070000,5141000,10265000,5450000,3908000
DOVER TN SCH DIST 1,WISCONSIN,WI,1,97,1,619000,29000,378000,212000,599000,331000,242000
DRUMMOND JT SCH DIST 1,WISCONSIN,WI,3,97,1,4798000,236000,638000,3924000,4783000,2328000,1640000
DURAND SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,11068000,476000,7625000,2967000,12587000,5654000,4138000
NORTHLAND PINES SCH DIST,WISCONSIN,WI,3,97,1,13861000,359000,1518000,11984000,19347000,6154000,4199000
EAST TROY COMMUNITY SCHOOL DIST,WISCONSIN,WI,3,97,1,11472000,144000,5028000,6300000,10651000,6252000,4425000
EAU CLAIRE AREA SCH DIST,WISCONSIN,WI,3,97,1,86867000,3967000,51019000,31881000,88262000,49571000,35947000
EDGAR CITY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,4733000,95000,3579000,1059000,4715000,2239000,1593000
EDGERTON SCH DIST NO 8,WISCONSIN,WI,3,97,1,13514000,353000,7905000,5256000,12965000,7479000,5373000
ELCHO JT SCH DIST 1,WISCONSIN,WI,3,97,1,3764000,137000,527000,3100000,3512000,1845000,1468000
ELEVA STRUM SCHOOL DISTRICT 1,WISCONSIN,WI,3,97,1,5025000,180000,3451000,1394000,5199000,2528000,1703000
ELK MOUND SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6077000,161000,4178000,1738000,6054000,3163000,2255000
ELKHART LAKE-GLENBEUL SCH DIST,WISCONSIN,WI,3,97,1,5291000,104000,2617000,2570000,5222000,2968000,2181000
ELKHORN AREA SCH DIST,WISCONSIN,WI,3,97,1,14429000,312000,5470000,8647000,14165000,7697000,5217000
ELLSWORTH SCH DIST 1,WISCONSIN,WI,3,97,1,13571000,464000,9042000,4065000,14746000,7577000,5348000
ELMWOOD AREA SCH DIST,WISCONSIN,WI,3,97,1,3747000,105000,2447000,1195000,3735000,2101000,1530000
ELROY-KENDALL-WILTON SCHOOL DIST,WISCONSIN,WI,3,97,1,7217000,362000,5024000,1831000,7139000,3641000,2677000
ERIN SCH DIST 2,WISCONSIN,WI,1,97,1,2440000,38000,782000,1620000,2244000,1303000,1034000
EVANSVILLE COMMUNITY SCH DIST,WISCONSIN,WI,3,97,1,10205000,311000,6596000,3298000,9944000,5556000,4254000
FALL CREEK VILL SCH DIST,WISCONSIN,WI,3,97,1,7273000,359000,4651000,2263000,6980000,3336000,2476000
FALL RIVER SCHOOL DIST,WISCONSIN,WI,3,97,1,3137000,55000,2010000,1072000,2991000,1717000,1229000
FENNIMORE SCHOOL DIST,WISCONSIN,WI,3,97,1,6297000,256000,4214000,1827000,6493000,3544000,2539000
LAC DU FLAMBEAU SCH DISTRICT 1,WISCONSIN,WI,1,97,1,7618000,3677000,1844000,2097000,6656000,3222000,2343000
FLORENCE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6347000,304000,3961000,2082000,6288000,3498000,2425000
FOND DU LAC SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,52740000,1815000,29493000,21432000,48661000,29481000,20716000
FONTANA J8 SCH DIST,WISCONSIN,WI,1,97,1,2677000,31000,114000,2532000,6282000,1176000,845000
FORT ATKINSON CITY SCH DIST,WISCONSIN,WI,3,97,1,22440000,468000,10421000,11551000,23175000,10156000,7370000
MAPLE DALE-INDIAN HILL,WISCONSIN,WI,1,97,1,7245000,20000,1278000,5947000,6838000,3533000,2480000
FOX POINT J2,WISCONSIN,WI,1,97,1,9028000,75000,1978000,6975000,8837000,4360000,3108000
FRANKLIN SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,32784000,453000,13189000,19142000,30727000,16382000,11855000
FREDERIC SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5202000,223000,3668000,1311000,5403000,2562000,1828000
NORTHERN OZAUKEE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,7073000,113000,2777000,4183000,6874000,4067000,2820000
FREEDOM SCHOOL DIST,WISCONSIN,WI,3,97,1,10735000,262000,6424000,4049000,12965000,5376000,4128000
GALESVILLE-ETTRICK SCH DIST,WISCONSIN,WI,3,97,1,9912000,231000,6729000,2952000,9800000,5628000,3991000
NORTH CRAWFORD SCH DIST,WISCONSIN,WI,3,97,1,5154000,287000,3599000,1268000,6546000,2575000,1831000
GENEVA-LINN JT SCH DIST 4,WISCONSIN,WI,1,97,1,933000,15000,38000,880000,1006000,543000,408000
GENOA CITY JT SCH DIST 2,WISCONSIN,WI,1,97,1,2657000,48000,1706000,903000,2531000,1432000,1081000
GERMANTOWN SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,28449000,341000,9410000,18698000,27119000,14731000,10716000
GIBRALTAR AREA SCH DIST,WISCONSIN,WI,3,97,1,6880000,117000,530000,6233000,6969000,3663000,2630000
GILLETT SCHOOL DIST 3,WISCONSIN,WI,3,97,1,6011000,167000,4051000,1793000,8953000,2430000,1760000
GILMAN VILL JT SCH DIST 2,WISCONSIN,WI,3,97,1,5323000,223000,3581000,1519000,4886000,2326000,1724000
GILMANTON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,2081000,83000,1335000,663000,2140000,963000,639000
GLENDALE RIVER HILLS SCH DIST,WISCONSIN,WI,1,97,1,11345000,149000,2117000,9079000,11046000,6224000,4639000
NICOLET UHS DIST,WISCONSIN,WI,2,97,1,16429000,32000,2611000,13786000,15387000,7843000,5074000
GLENWOOD CITY SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,6445000,251000,4765000,1429000,7183000,3633000,2615000
GLIDDEN SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,2607000,140000,1850000,617000,2749000,1294000,910000
GOODMAN ARMSTRONG SCHOOL DIST,WISCONSIN,WI,3,97,1,2388000,69000,1354000,965000,2474000,1143000,804000
GRAFTON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,15886000,234000,5067000,10585000,17626000,9298000,6951000
GRANTON AREA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3169000,144000,2249000,776000,3172000,1513000,1035000
GRANTSBURG SCHOOL DIST,WISCONSIN,WI,3,97,1,7398000,218000,5141000,2039000,8210000,3481000,2633000
BLACK HAWK SCH DIST,WISCONSIN,WI,3,97,1,5489000,221000,3602000,1666000,5924000,2879000,2105000
GREEN BAY SCH DIST,WISCONSIN,WI,3,97,1,146726000,8091000,80174000,58461000,144267000,85039000,63148000
GREEN LAKE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3753000,48000,435000,3270000,3704000,1641000,1179000
GREENDALE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,19718000,365000,4888000,14465000,20077000,11973000,8106000
GREENFIELD SCHOOL DIST,WISCONSIN,WI,3,97,1,25766000,706000,7577000,17483000,24699000,13715000,9721000
GREENWOOD SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5351000,224000,3003000,2124000,5538000,2397000,1737000
WHITNALL SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,21250000,282000,7608000,13360000,20265000,11280000,7327000
HAMILTON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,26958000,481000,8916000,17561000,26951000,14099000,9760000
ST.CROIX CENTRAL SCH DIST,WISCONSIN,WI,3,97,1,7855000,156000,5008000,2691000,7425000,3786000,2862000
HARTFORD JT SCH DIST 1,WISCONSIN,WI,1,97,1,12080000,339000,6738000,5003000,12023000,6909000,5170000
HARTFORD U H SCH DIST,WISCONSIN,WI,2,97,1,13435000,185000,5704000,7546000,14769000,7377000,5133000
HARTLAND-LAKESIDE JT SD 3,WISCONSIN,WI,1,97,1,10748000,158000,5406000,5184000,16767000,5495000,3811000
ARROWHEAD UNIF HIGH SCH DIST,WISCONSIN,WI,2,97,1,16342000,171000,5629000,10542000,16704000,8549000,6115000
HAYWARD COMM JT SCH,WISCONSIN,WI,3,97,1,15023000,1513000,5887000,7623000,14334000,7852000,5618000
SOUTHWESTERN WI COMM SCH DIST,WISCONSIN,WI,3,97,1,5575000,195000,3461000,1919000,5346000,2777000,1963000
HERMAN CONS SCH DIST 22,WISCONSIN,WI,1,97,1,1266000,38000,584000,644000,1267000,503000,345000
HIGHLAND SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3216000,106000,2127000,983000,6586000,1574000,1167000
HILBERT SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3839000,80000,2462000,1297000,3737000,2114000,1487000
HILLSBORO SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,4198000,270000,2840000,1088000,4208000,1930000,1361000
HOLMEN AREA SCH DIST,WISCONSIN,WI,3,97,1,19606000,639000,13788000,5179000,20071000,10857000,7372000
HORICAN SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,8708000,155000,5776000,2777000,9724000,4041000,3184000
HORTONVILLE SCH DIST 1,WISCONSIN,WI,3,97,1,15569000,280000,8463000,6826000,14976000,7683000,5621000
HOWARD SUAMICO SCHOOL DIST,WISCONSIN,WI,3,97,1,24119000,418000,14972000,8729000,24941000,13136000,9724000
HOWARDS GROVE SCH DIST,WISCONSIN,WI,3,97,1,8158000,181000,4962000,3015000,7609000,3894000,2799000
HUDSON CITY JT SCH DIST,WISCONSIN,WI,3,97,1,28498000,546000,14430000,13522000,29511000,13904000,9864000
HURLEY CITY JT SCH DIST,WISCONSIN,WI,3,97,1,7003000,295000,4296000,2412000,6647000,3246000,2394000
HUSTISFORD SCH DIST,WISCONSIN,WI,3,97,1,3870000,75000,1795000,2000000,3719000,1611000,1160000
INDEPENDENCE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,3901000,157000,2073000,1671000,4343000,1570000,1107000
IOLA-SCANDINAVIA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,5263000,135000,3193000,1935000,5004000,2648000,1889000
IOWA-GRANT SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,7802000,218000,5189000,2395000,8079000,4083000,2933000
ITHACA SCHOOL DIST,WISCONSIN,WI,3,97,1,3070000,70000,1978000,1022000,3033000,1542000,1081000
JANESVILLE SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,75771000,2394000,44987000,28390000,83115000,44553000,33704000
JEFFERSON SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,13700000,436000,8253000,5011000,13853000,7732000,5573000
JOHNSON CREEK SCH DIST,WISCONSIN,WI,3,97,1,4718000,108000,2693000,1917000,4967000,2759000,1993000
JUDA SCHOOL DISTRICT,WISCONSIN,WI,3,97,1,2312000,84000,1244000,984000,2221000,1260000,932000
DODGELAND SCHOOL DIST,WISCONSIN,WI,3,97,1,7679000,158000,4802000,2719000,7306000,2946000,2103000
KAUKAUNA AREA SCH DIST,WISCONSIN,WI,3,97,1,25106000,590000,15234000,9282000,25746000,14421000,10930000
