NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
EXC CHILDREN HAVE OPPORTUNITIES,ILLINOIS,IL,7,98,1,21347000,1843000,3169000,16335000,20622000,10896000,6176000
FED OF DISTRICTS FOR SPEC EDUC,ILLINOIS,IL,7,98,1,2224000,2029000,9000,186000,227000,105000,0
LAGRANGE AREA DEPT SPEC ED-LADSE,ILLINOIS,IL,7,98,1,9998000,2642000,2105000,5251000,9239000,6045000,2134000
MAINE TWP SPEC EDUC PROGRAM,ILLINOIS,IL,7,98,1,3384000,1058000,179000,2147000,2772000,1560000,1235000
PROVISO AREA EXCEPTIONAL CHILD,ILLINOIS,IL,7,98,1,12475000,1842000,2543000,8090000,15374000,6355000,3796000
NORTH SUBURBAN ED REGION FOR VOCATIONAL ED (NSERVE),ILLINOIS,IL,7,98,0,960000,363000,546000,51000,185000,111000,0
DES PLAINES VALLEY ED FOR EMPLOYMENT REGIONAL DELIVERY SYSTEM,ILLINOIS,IL,7,98,0,808000,347000,391000,70000,474000,75000,0
CREER PREPARATION NETWORK,ILLINOIS,IL,7,98,0,818000,368000,375000,75000,165000,94000,0
CAREER DEVELOPMENT SYSTEM,ILLINOIS,IL,7,98,0,1335000,430000,839000,66000,446000,152000,10000
NORTHWEST SUBURBAN CAREER CO-OP,ILLINOIS,IL,7,98,0,1723000,365000,1112000,246000,376000,148000,0
HEADSTART,ILLINOIS,IL,7,98,0,296000,296000,0,0,285000,192000,191000
THORNTON FRACTIONAL AREA ED. CO-OP,ILLINOIS,IL,7,98,0,1318000,891000,64000,363000,1394000,668000,404000
COOK REGIONAL FILM LIBRARY,ILLINOIS,IL,7,98,0,63000,0,0,63000,64000,48000,0
QUAD SCHOOL FILM CO-OP,ILLINOIS,IL,7,98,0,5000,0,0,5000,3000,1000,0
LOW INCIDENCE COOPERATIVE AGREEMENT,ILLINOIS,IL,7,98,0,4360000,580000,278000,3502000,3869000,2031000,1225000
MORAINE AREA CAREER SYSTEM (MACS),ILLINOIS,IL,7,98,0,1067000,391000,661000,15000,190000,41000,14000
LEYDEN AREA SPEC EDUC COOP,ILLINOIS,IL,7,98,1,2595000,1628000,192000,775000,2745000,1253000,1253000
A E R O SPECIAL EDUC COOP,ILLINOIS,IL,7,98,1,13604000,1557000,1960000,10087000,10687000,8036000,4522000
SOUTHWEST COOK CO COOP ASSOC SPEC ED,ILLINOIS,IL,7,98,1,14221000,3128000,2171000,8922000,12379000,6810000,3438000
SPEC EDUC COOP S COOK CO (SPEED),ILLINOIS,IL,7,98,1,17685000,2146000,1932000,13607000,12509000,5240000,2912000
NW SUBURBAN SPEC EDUC ORG,ILLINOIS,IL,7,98,1,29736000,3763000,2712000,23261000,27413000,16817000,13230000
HOMEWOOD-FLOSSMOOR C H SCHOOL DIST 233,ILLINOIS,IL,2,98,1,26957000,565000,5448000,20944000,25229000,13629000,9544000
RIDGEWOOD COMM HIGH SCHOOL DIST 234,ILLINOIS,IL,2,98,1,9122000,125000,827000,8170000,8939000,4977000,3292000
ROBINSON C U SCH DIST 2,ILLINOIS,IL,3,98,1,10267000,673000,2710000,6884000,10486000,6595000,4243000
HUTSONVILLE CU SCH DIST 1,ILLINOIS,IL,3,98,1,2910000,182000,1567000,1161000,2780000,1648000,955000
OBLONG CU SCH DIST 4,ILLINOIS,IL,3,98,1,4206000,160000,2633000,1413000,4146000,2537000,1591000
PALESTINE COMM UNIT SCH DIST 3,ILLINOIS,IL,3,98,1,2881000,189000,1730000,962000,3023000,1828000,1230000
CUMBERLAND COMM UNIT SCH DIST 77,ILLINOIS,IL,3,98,1,6108000,326000,3965000,1817000,7531000,3606000,2536000
NEOGA COMM UNIT SCH DIST 3,ILLINOIS,IL,3,98,1,5016000,273000,3187000,1556000,4361000,2838000,1925000
DEKALB COMM UNIT SCH DIST 428,ILLINOIS,IL,3,98,1,29684000,1037000,6509000,22138000,29614000,15342000,11122000
GENOA KINGSTON COMM UNIT SCH DIST 424,ILLINOIS,IL,3,98,1,7039000,95000,2524000,4420000,8293000,4122000,2856000
HIAWATHA COMM UNIT SCH DIST 426,ILLINOIS,IL,3,98,1,3511000,78000,1370000,2063000,3514000,1997000,1306000
HINCKLEY BIG ROCK CU SCH DIST 429,ILLINOIS,IL,3,98,1,5619000,96000,1163000,4360000,5673000,3531000,2597000
MALTA CU SCH DIST 433,ILLINOIS,IL,3,98,1,1666000,46000,474000,1146000,2115000,1181000,873000
SANDWICH COMM SCH DIST 430,ILLINOIS,IL,3,98,1,11556000,177000,5357000,6022000,11999000,6773000,5094000
INDIAN CREEK COMM UNIT DIST 425,ILLINOIS,IL,3,98,1,4774000,149000,1169000,3456000,5613000,3219000,2331000
SOMONAUK CU SCH DIST 432,ILLINOIS,IL,3,98,1,4918000,114000,1291000,3513000,4803000,2903000,1976000
SYCAMORE COMM US DIST 427,ILLINOIS,IL,3,98,1,20612000,357000,6640000,13615000,26839000,9885000,6866000
NORTHWESTERN ILLINOIS ASSN,ILLINOIS,IL,7,98,1,9522000,5882000,961000,2679000,9417000,5865000,1621000
DEKALB COUNTY SPEC EDUC ASSOC,ILLINOIS,IL,7,98,1,3761000,294000,632000,2835000,3477000,1924000,1372000
KISHWAUKEE ED. CONSORTIUM,ILLINOIS,IL,7,98,0,1026000,120000,300000,606000,930000,350000,350000
CLINTON COMM UNIT SCH DIST 15,ILLINOIS,IL,3,98,1,20021000,491000,2872000,16658000,16214000,10826000,7586000
BLUE RIDGE SCHOOL DISTRICT #18,ILLINOIS,IL,3,98,1,5276000,220000,1622000,3434000,5718000,3316000,2162000
ARCOLA COMM UNIT SCH DIST 306,ILLINOIS,IL,3,98,1,3620000,148000,1548000,1924000,3577000,2139000,1574000
ARTHUR COMM UNIT SCH DIST 305,ILLINOIS,IL,3,98,1,3906000,357000,1454000,2095000,3938000,2178000,1553000
TUSCOLA COMM UNIT SCH DIST 301,ILLINOIS,IL,3,98,1,6219000,182000,1821000,4216000,5599000,3149000,2413000
VILLA GROVE COMM UNIT SCH DIST 302,ILLINOIS,IL,3,98,1,4640000,197000,2214000,2229000,4726000,2421000,1601000
ADDISON SCH DIST 4,ILLINOIS,IL,3,98,1,23010000,1138000,3892000,17980000,22540000,13571000,10329000
BENJAMIN SCH DIST 25,ILLINOIS,IL,1,98,1,7157000,92000,1190000,5875000,10357000,3580000,2690000
FENTON COMM HIGH SCH DIST 100,ILLINOIS,IL,2,98,1,17762000,144000,1678000,15940000,17075000,10080000,6376000
BENSENVILLE SCHOOL DIST 2,ILLINOIS,IL,1,98,1,14958000,261000,3887000,10810000,18157000,8000000,5559000
BLOOMINGDALE SCH DIST 13,ILLINOIS,IL,1,98,1,10996000,116000,1285000,9595000,10199000,6228000,4459000
BUTLER SCH DIST 53,ILLINOIS,IL,1,98,1,6781000,7000,504000,6270000,6093000,3863000,2775000
CASS SCH DIST 63,ILLINOIS,IL,1,98,1,6975000,38000,769000,6168000,6669000,3618000,2658000
CENTER CASS SCH DIST 66,ILLINOIS,IL,1,98,1,7790000,35000,1160000,6595000,7770000,5107000,3804000
ELMHURST SCH DIST 205,ILLINOIS,IL,3,98,1,52943000,946000,5771000,46226000,60725000,34401000,24488000
COMM CONS SCH DIST 93,ILLINOIS,IL,1,98,1,29027000,271000,6852000,21904000,26964000,15882000,11277000
CMNTY HIGH SCH DIST 99,ILLINOIS,IL,2,98,1,51858000,385000,5645000,45828000,53718000,33539000,26036000
DOWNERS GROVE ELEM SCH DIST 58,ILLINOIS,IL,1,98,1,35893000,731000,4078000,31084000,34911000,21943000,14616000
INDIAN PRAIRIE CU SCH DIST 204,ILLINOIS,IL,3,98,1,108561000,1989000,15848000,90724000,141644000,58764000,42313000
GLENBARD TWP HIGH SCHOOL DIST 87,ILLINOIS,IL,2,98,1,78086000,385000,8915000,68786000,74110000,46649000,33076000
GLEN ELLYN SCH DIST 41,ILLINOIS,IL,1,98,1,21638000,258000,2831000,18549000,30782000,11992000,8932000
WOODRIDGE SCH DIST 68,ILLINOIS,IL,1,98,1,20611000,495000,5115000,15001000,21446000,12487000,8926000
GOWER SCH DIST 62,ILLINOIS,IL,1,98,1,8117000,8000,649000,7460000,7151000,4941000,3698000
HINSDALE ELEM SCH DIST 181,ILLINOIS,IL,1,98,1,25894000,78000,2184000,23632000,27531000,15256000,11003000
HINSDALE TWP SCH DIST 86,ILLINOIS,IL,2,98,1,48089000,548000,3347000,44194000,48482000,25239000,17852000
ITASCA ELEM SCH DIST 10,ILLINOIS,IL,1,98,1,7626000,38000,594000,6994000,8071000,4117000,2935000
KEENEYVILLE SCH DIST 20,ILLINOIS,IL,1,98,1,13171000,363000,3254000,9554000,11829000,7179000,5223000
DARIEN SCH DIST 61,ILLINOIS,IL,1,98,1,12516000,125000,1439000,10952000,10842000,6610000,4708000
LISLE COMM UNIT SCH DIST 202,ILLINOIS,IL,3,98,1,18392000,439000,2142000,15811000,17792000,8773000,6093000
LOMBARD SCH DIST 44,ILLINOIS,IL,1,98,1,23410000,210000,3085000,20115000,22690000,14536000,10376000
MAERCKER SCH DIST 60,ILLINOIS,IL,1,98,1,7027000,252000,965000,5810000,6768000,4472000,3332000
MARQUARDT SCH DIST 15,ILLINOIS,IL,1,98,1,16685000,489000,3392000,12804000,18179000,9986000,7442000
MEDINAH SCH DIST 11,ILLINOIS,IL,1,98,1,6911000,82000,942000,5887000,6479000,3851000,2543000
NAPERVILLE CU DIST 203,ILLINOIS,IL,3,98,1,135732000,2639000,18207000,114886000,128837000,80247000,56711000
LAKE PARK COMM HIGH SCHOOL DIST 108,ILLINOIS,IL,2,98,1,29462000,73000,3523000,25866000,28551000,16411000,10787000
COMMUNITY CONSOLIDATED SCHOOL DISTRICT 180,ILLINOIS,IL,1,98,1,5021000,100000,755000,4166000,4601000,2547000,1707000
PUFFER HEFTY SCH DIST 69,ILLINOIS,IL,1,98,1,3112000,43000,303000,2766000,3655000,1656000,1199000
QUEEN BEE SCH DIST 16,ILLINOIS,IL,1,98,1,12145000,172000,3335000,8638000,13275000,8158000,5901000
ROSELLE SCH DIST 12,ILLINOIS,IL,1,98,1,5350000,85000,682000,4583000,5051000,2908000,2129000
SALT CREEK SCH DIST 48,ILLINOIS,IL,1,98,1,6821000,77000,709000,6035000,7048000,4602000,2894000
VILLA PARK SCH DIST 45,ILLINOIS,IL,1,98,1,26566000,604000,3449000,22513000,27752000,14912000,11386000
GLEN ELLYN COMM CON SCHOOL DIST 89,ILLINOIS,IL,1,98,1,18410000,308000,2326000,15776000,20651000,10463000,8115000
WEST CHICAGO COMM H SCH DIST 94,ILLINOIS,IL,2,98,1,17549000,188000,2004000,15357000,17200000,8939000,6450000
WEST CHICAGO ELEM SCHOOL DISTRICT 33,ILLINOIS,IL,1,98,1,22129000,1077000,5401000,15651000,21351000,13610000,10223000
WESTMONT C U SCH DIST 201,ILLINOIS,IL,3,98,1,15271000,231000,1669000,13371000,14623000,9189000,6516000
COMMUNITY UNIT SCHOO DIST 200,ILLINOIS,IL,3,98,1,96880000,2669000,15187000,79024000,94300000,54366000,39681000
WINFIELD SCH DIST 34,ILLINOIS,IL,1,98,1,2721000,29000,456000,2236000,2592000,1531000,1107000
WOOD DALE SCH DIST 7,ILLINOIS,IL,1,98,1,9976000,134000,1028000,8814000,9521000,4851000,3168000
DUPAGE HIGH SCH DIST 88,ILLINOIS,IL,2,98,1,39777000,466000,3645000,35666000,37536000,23474000,14152000
EAST DUPAGE SPEC EDUC DIST EDSED,ILLINOIS,IL,7,98,1,2198000,0,124000,2074000,1225000,857000,594000
NORTH DUPAGE SPECIAL ED COOP,ILLINOIS,IL,7,98,0,6301000,549000,1263000,4489000,5088000,3580000,1799000
DUPAGE INTER EDUC COOP,ILLINOIS,IL,7,98,0,935000,118000,3000,814000,194000,0,0
AUDIO VISUAL INSTITUTE OF DUPAGE,ILLINOIS,IL,7,98,0,426000,0,0,426000,403000,142000,0
DUPAGE/WEST COOK CTY REG SPEC ED ASSOC,ILLINOIS,IL,7,98,0,16000,0,0,16000,62000,0,0
DUPAGE AREA OCCUPATIONAL ED SYS (DAEVA),ILLINOIS,IL,7,98,1,7140000,879000,1742000,4519000,5319000,2279000,1476000
EDGAR CO CU SCHOOL DIST 6,ILLINOIS,IL,3,98,1,2538000,96000,893000,1549000,2543000,1520000,1024000
KANSAS CU SCH DIST 3,ILLINOIS,IL,3,98,1,2222000,311000,785000,1126000,2000000,1005000,638000
PARIS UNION SCH DIST 95,ILLINOIS,IL,3,98,1,10547000,728000,5790000,4029000,10622000,6024000,4304000
PARIS CU SCH DIST 4,ILLINOIS,IL,1,98,1,4271000,150000,2161000,1960000,4607000,1827000,1252000
SHILOH COMMUNITY UNIT SCHOOL DISTRICT 1,ILLINOIS,IL,3,98,1,4286000,345000,1310000,2631000,4342000,2640000,1717000
EDWARDS CO COMM UNIT SCHOOL DIST 1,ILLINOIS,IL,3,98,1,6097000,258000,3490000,2349000,5647000,3189000,2183000
ALTAMONT COMM UNIT SCH DIST 10,ILLINOIS,IL,3,98,1,4640000,247000,2825000,1568000,4589000,2965000,2160000
BEECHER CITY COMM U SCH DIST 20,ILLINOIS,IL,3,98,1,2346000,135000,1239000,972000,2536000,1462000,966000
DIETERICH COMM UNIT SCH DIST 30,ILLINOIS,IL,3,98,1,2960000,124000,1888000,948000,2697000,1511000,1058000
EFFINGHAM C U SCH DIST 40,ILLINOIS,IL,3,98,1,19519000,905000,8498000,10116000,30301000,9513000,6899000
TEUTOPOLIS COMM UNIT SCH DIST 50,ILLINOIS,IL,3,98,1,6992000,110000,4119000,2763000,8265000,4190000,3125000
BROWNSTOWN COMM UNIT SCH DIST 201,ILLINOIS,IL,3,98,1,2550000,98000,1793000,659000,2285000,1189000,752000
RAMSEY COMM UNIT SCH DIST 204,ILLINOIS,IL,3,98,1,2860000,246000,1900000,714000,2758000,1586000,1073000
ST ELMO COMM UNIT SCH DIST 202,ILLINOIS,IL,3,98,1,2920000,209000,1552000,1159000,2517000,1545000,1103000
VANDALIA C U SCH DIST 203,ILLINOIS,IL,3,98,1,9918000,346000,5795000,3777000,10131000,5971000,4027000
BOND/FAYETTE/EFFINGHAM VOC ED SYS,ILLINOIS,IL,7,98,0,616000,89000,100000,427000,126000,21000,1000
GIBSON CITY-MELVIN-SIBLEY COMM SCH DIST 5,ILLINOIS,IL,3,98,1,7489000,249000,2367000,4873000,6666000,3354000,2428000
PAXTON-BUCKLEY-LONA #10,ILLINOIS,IL,3,98,1,8028000,214000,3357000,4457000,8137000,4757000,3467000
FORD-IROQUOIS CO SPEC ED ASSN,ILLINOIS,IL,7,98,1,5931000,928000,1838000,3165000,5797000,3783000,2710000
AKIN COMM CONS SCH DIST 91,ILLINOIS,IL,1,98,1,812000,79000,536000,197000,818000,477000,331000
BENTON COMM CONS SCH DIST 47,ILLINOIS,IL,1,98,1,6680000,736000,4399000,1545000,6599000,3796000,2928000
BENTON CONS HIGH SCHOOL DIST 103,ILLINOIS,IL,2,98,1,4768000,432000,2468000,1868000,4695000,2417000,1757000
CHRISTOPHER SCH DIST 34,ILLINOIS,IL,1,98,1,3251000,478000,2144000,629000,3247000,1909000,1496000
CHRISTOPHER COMM H SCH DIST 38,ILLINOIS,IL,2,98,1,1819000,160000,1207000,452000,1887000,1151000,801000
EWING NORTHERN COMM CONS SCH DIST 115,ILLINOIS,IL,1,98,1,1593000,171000,1035000,387000,1646000,786000,577000
LOGAN COMM CONS SCH DIST 110,ILLINOIS,IL,1,98,1,488000,57000,347000,84000,598000,283000,180000
SESSER-VALIER CMNTY UNIT SCHOOL DIST #196,ILLINOIS,IL,3,98,1,4640000,414000,2797000,1429000,4079000,2351000,1734000
THOMPSONVILLE SCH DIST 62,ILLINOIS,IL,1,98,1,1193000,142000,818000,233000,1198000,713000,464000
THOMPSONVILLE COMM HIGH SCH DIST 112,ILLINOIS,IL,2,98,1,679000,50000,418000,211000,614000,350000,244000
WEST FRANKFORT COMM UNIT SCH DIST 168,ILLINOIS,IL,3,98,1,11357000,1129000,7598000,2630000,10504000,6529000,5213000
ZEIGLER-ROYALTON CU SCH DIST 188,ILLINOIS,IL,3,98,1,3958000,454000,2948000,556000,4094000,2459000,1815000
FRANKLIN-JEFFERSON CO SPEC ED DT,ILLINOIS,IL,7,98,1,3617000,1726000,385000,1506000,3454000,2339000,858000
ASTORIA COMM UNIT SCH DIST 1,ILLINOIS,IL,3,98,1,2740000,174000,1741000,825000,2582000,1385000,1040000
AVON COMM UNIT SCH DIST 176,ILLINOIS,IL,3,98,1,2806000,205000,1283000,1318000,3348000,1661000,1086000
CANTON SCH DIST 66,ILLINOIS,IL,3,98,1,17256000,1108000,7941000,8207000,16611000,10704000,7792000
FARMINGTON CENTRAL CMTY UNIT SCHL DIST 265,ILLINOIS,IL,3,98,1,8226000,285000,4187000,3754000,7839000,3971000,2802000
FULTON COUNTY COMM DIST 3,ILLINOIS,IL,3,98,1,4066000,265000,2165000,1636000,4561000,2271000,1467000
SPOON RIVER VALLEY C U SCH DIST 4,ILLINOIS,IL,3,98,1,3464000,163000,1321000,1980000,4018000,1906000,1299000
V I T COMM UNIT SCH DIST 2,ILLINOIS,IL,3,98,1,3280000,305000,1365000,1610000,3231000,1978000,1290000
FULTON COUNTY FILM LIBRARY,ILLINOIS,IL,7,98,0,8000,0,0,8000,2000,0,0
FULTON/SCHUYLER COUNTY SPOON RIVER ACADEMY,ILLINOIS,IL,7,98,0,65000,0,55000,10000,64000,46000,45000
FULTON COUNTY AREA VOCATIONAL SYSTEM,ILLINOIS,IL,7,98,0,356000,81000,102000,173000,256000,124000,10000
FULTON COUNTY GIFTED CO-OP,ILLINOIS,IL,7,98,0,71000,0,54000,17000,72000,63000,63000
LEWISTOWN SCHOOL DISTRICT 97,ILLINOIS,IL,3,98,1,6487000,539000,3690000,2258000,5887000,3390000,2357000
GALLATIN CMTY UNIT SCH DIST 7,ILLINOIS,IL,3,98,1,6862000,718000,3643000,2501000,6614000,3803000,2638000
CARROLLTON CU SCH DIST 1,ILLINOIS,IL,3,98,1,4261000,375000,2443000,1443000,4314000,2705000,1933000
GREENFIELD COM UNIT SCHOOL DIST 10,ILLINOIS,IL,3,98,1,3403000,272000,1682000,1449000,3400000,1970000,1334000
NORTH GREEN UNIT SCH DIST 3,ILLINOIS,IL,3,98,1,6164000,382000,4113000,1669000,5495000,3365000,2418000
BRACEVILLE SCH DIST 75,ILLINOIS,IL,1,98,1,1009000,142000,609000,258000,1018000,448000,298000
COAL CITY CU SCH DIST 1,ILLINOIS,IL,3,98,1,15067000,144000,1279000,13644000,14105000,6567000,4806000
GARDNER COMM CONS SCH DIST 72C,ILLINOIS,IL,1,98,1,1157000,0,470000,687000,1010000,518000,397000
GARDNER S WILM TWP HIGH SCHOOL DIST 73,ILLINOIS,IL,2,98,1,1720000,5000,607000,1108000,1619000,782000,504000
MAZON VERONA KINSMAN CU DIST 2,ILLINOIS,IL,1,98,1,2638000,45000,541000,2052000,2387000,1170000,737000
MINOOKA CC SCHOOL DIST 201,ILLINOIS,IL,1,98,1,8288000,44000,1098000,7146000,9945000,4026000,2513000
MINOOKA COMM HIGH SCH DIST 111,ILLINOIS,IL,2,98,1,9876000,3000,1059000,8814000,9674000,4046000,2713000
MORRIS COMM HIGH SCHOOL DIST 101,ILLINOIS,IL,2,98,1,7333000,56000,841000,6436000,6976000,3223000,2141000
MORRIS SCH DIST 54,ILLINOIS,IL,1,98,1,8469000,199000,1287000,6983000,7928000,4128000,2768000
NETTLE CR CC SCH DIST 24C,ILLINOIS,IL,1,98,1,636000,1000,70000,565000,546000,316000,199000
SARATOGA COMM CONS SCH DIST 60-C,ILLINOIS,IL,1,98,1,2904000,51000,542000,2311000,2704000,1314000,800000
SOUTH WILMINGTON CONS SCH DIST 74,ILLINOIS,IL,1,98,1,687000,11000,297000,379000,578000,342000,253000
GRUNDY AREA VOC CENTER,ILLINOIS,IL,7,98,1,1432000,11000,186000,1235000,1419000,786000,572000
HAMILTON CO CU SCH DIST 10,ILLINOIS,IL,3,98,1,9467000,668000,6157000,2642000,8960000,5542000,3681000
SOUTHEASTERN CU SCH DIST 337,ILLINOIS,IL,3,98,1,3993000,269000,2301000,1423000,3920000,2536000,1685000
DALLAS CITY COMM UNIT SCH DIST 336,ILLINOIS,IL,3,98,1,2156000,67000,1320000,769000,1932000,1136000,784000
HAMILTON COMM CONS SCH DIST 328,ILLINOIS,IL,3,98,1,4457000,190000,2372000,1895000,4075000,2530000,1750000
NAUVOO COLUSA COMM UNIT SCH DIST 325,ILLINOIS,IL,3,98,1,1833000,55000,675000,1103000,2105000,1121000,694000
WARSAW COMM UNIT SCH DIST 316,ILLINOIS,IL,3,98,1,2778000,140000,1731000,907000,3082000,1941000,1454000
LA HARPE COMM UNIT SCH DIST 335,ILLINOIS,IL,3,98,1,3253000,188000,1604000,1461000,2806000,1610000,1168000
CARTHAGE COMM UNIT SCHOOL DIST 338,ILLINOIS,IL,3,98,1,4827000,230000,2309000,2288000,5578000,2771000,1999000
HARDIN CO COMM UNIT SCH DIST 1,ILLINOIS,IL,3,98,1,4962000,434000,3727000,801000,5533000,3187000,2404000
UNION OQUAWKA CMNTY UNIT SCHOOL DIST #115,ILLINOIS,IL,3,98,1,4903000,312000,2540000,2051000,4577000,2775000,1911000
SOUTHERN CU SCH DIST 120,ILLINOIS,IL,3,98,1,3099000,196000,1406000,1497000,2975000,1672000,1182000
ALWOOD CU SCH DIST 225,ILLINOIS,IL,3,98,1,3140000,116000,1177000,1847000,3103000,1885000,1256000
ANNAWAN COMM UNIT SCH DIST 226,ILLINOIS,IL,3,98,1,2754000,77000,1136000,1541000,2446000,1611000,1137000
CAMBRIDGE CU SCH DIST 227,ILLINOIS,IL,3,98,1,3605000,223000,2146000,1236000,3832000,2302000,1715000
COLONA SCH DIST 190,ILLINOIS,IL,1,98,1,3314000,285000,2186000,843000,3247000,2196000,1721000
GALVA COMM UNIT SCH DIST 224,ILLINOIS,IL,3,98,1,4055000,147000,2140000,1768000,3709000,2243000,1544000
GENESEO CU SCH DIST 228,ILLINOIS,IL,3,98,1,16785000,340000,7493000,8952000,22322000,9455000,6930000
KEWANEE COMM UNIT SCH DIST 229,ILLINOIS,IL,3,98,1,10338000,751000,6782000,2805000,9655000,5848000,3953000
ORION COMM UNIT SCH DIST 223,ILLINOIS,IL,3,98,1,7148000,209000,3335000,3604000,6969000,4421000,3118000
WETHERSFIELD CU SCH DIST 230,ILLINOIS,IL,3,98,1,4774000,290000,1986000,2498000,3817000,2079000,1421000
BUREAU/HENRY/STARK MEDIA CO-OP,ILLINOIS,IL,7,98,0,20000,7000,0,13000,17000,0,0
ROCK RIVER ALTERNATIVE SCHOOL,ILLINOIS,IL,7,98,0,168000,0,0,168000,275000,162000,112000
HENRY-STARK CO SPEC EDUC DIST,ILLINOIS,IL,7,98,1,3205000,506000,480000,2219000,2833000,2302000,1497000
CENTRAL CU SCH DIST 4,ILLINOIS,IL,3,98,1,8344000,298000,3820000,4226000,9098000,4925000,3307000
CISSNA PARK CU SCH DIST 6,ILLINOIS,IL,3,98,1,2353000,56000,869000,1428000,2616000,1285000,909000
CRESCENT CITY CMNTY UNIT SCHOOL DIST 275,ILLINOIS,IL,1,98,1,590000,16000,229000,345000,823000,426000,313000
CRESCENT IROQUOIS COMM SCH DIST 252,ILLINOIS,IL,2,98,1,413000,4000,121000,288000,696000,356000,255000
DONOVAN COMM UNIT SCH DIST 3,ILLINOIS,IL,3,98,1,2906000,93000,1388000,1425000,2965000,1488000,1008000
MILFORD COMM CONS SCH DIST 280,ILLINOIS,IL,1,98,1,1808000,125000,755000,928000,1769000,986000,727000
MILFORD TWP HIGH SCHOOL DIST 233,ILLINOIS,IL,2,98,1,1543000,32000,429000,1082000,1507000,944000,575000
SHELDON COM UNIT SCH DIST 5,ILLINOIS,IL,3,98,1,2216000,52000,1104000,1060000,2163000,942000,673000
IROQUOIS CO CU SCH DIST 9,ILLINOIS,IL,3,98,1,7287000,346000,3559000,3382000,7202000,3758000,2527000
IROQUOIS AREA REG DELIVERY SYSTEM,ILLINOIS,IL,7,98,1,155000,31000,72000,52000,112000,67000,17000
IROQUOIS WEST CU DISTRICT 10,ILLINOIS,IL,3,98,1,5648000,200000,2325000,3123000,6191000,2922000,1960000
CARBONDALE COMM HIGH SCHOOL DIST 165,ILLINOIS,IL,2,98,1,8820000,593000,2603000,5624000,7736000,4425000,2965000
CARBONDALE ELEM SCH DIST 95,ILLINOIS,IL,1,98,1,11640000,1199000,4362000,6079000,11172000,5789000,4358000
DESOTO CONS SCH DIST 86,ILLINOIS,IL,1,98,1,1742000,213000,804000,725000,1671000,811000,584000
ELVERADO COMM UNIT SCH DIST 196,ILLINOIS,IL,3,98,1,3294000,191000,2312000,791000,3122000,1724000,1155000
GIANT CITY CC SCH DIST 130,ILLINOIS,IL,1,98,1,1523000,91000,863000,569000,1479000,815000,577000
UNITY POINT CC SCH DIST 140,ILLINOIS,IL,1,98,1,3974000,504000,2466000,1004000,4052000,2254000,1673000
TRICO CU SCH DIST 176,ILLINOIS,IL,3,98,1,6133000,303000,3273000,2557000,6410000,3803000,2456000
REGIONAL DELIVERY SYSTEM ED FOR EMPLOYMENT,ILLINOIS,IL,7,98,0,247000,127000,107000,13000,186000,28000,0
JACKSON-PERRY-UNION CO SPEC EDUC COOP,ILLINOIS,IL,7,98,1,7250000,1762000,1648000,3840000,6516000,3731000,2324000
MURPHYSBORO COMM UN SCH DIST 186,ILLINOIS,IL,3,98,1,17118000,1433000,11176000,4509000,16800000,8301000,5815000
JASPER CO CU SCH DIST 1,ILLINOIS,IL,3,98,1,11272000,540000,4440000,6292000,11365000,7568000,5153000
SOUTH EASTERN SPEC EDUC PROGRAM,ILLINOIS,IL,7,98,1,3946000,1397000,353000,2196000,2505000,1623000,940000
OPDYKE-BELLE-RIVE COMM CON SCH DIST 5,ILLINOIS,IL,1,98,1,1298000,111000,820000,367000,1321000,740000,502000
BETHEL SCH DIST 82,ILLINOIS,IL,1,98,1,891000,40000,426000,425000,969000,559000,404000
BLUFORD CC SCH DIST 114,ILLINOIS,IL,1,98,1,2049000,108000,1587000,354000,2011000,1085000,743000
DODDS COMM SCH DIST 7,ILLINOIS,IL,1,98,1,997000,50000,698000,249000,1040000,606000,411000
FIELD COMM CONS SCH DIST 3,ILLINOIS,IL,1,98,1,1449000,57000,1044000,348000,1500000,905000,672000
GRAND PRAIRIE CC SCHOOL DIST 6,ILLINOIS,IL,1,98,1,598000,30000,409000,159000,541000,308000,204000
INA COMM CONS SCH DIST 8,ILLINOIS,IL,1,98,1,777000,49000,523000,205000,807000,372000,285000
MCCLELLAN COMM CONS SCH DIST 12,ILLINOIS,IL,1,98,1,484000,18000,329000,137000,599000,239000,145000
MT VERNON SCH DIST 80,ILLINOIS,IL,1,98,1,12898000,2533000,6759000,3606000,12719000,7225000,5057000
MT VERNON TWP HIGH SCHOOL DIST 201,ILLINOIS,IL,2,98,1,9779000,498000,4757000,4524000,10242000,5139000,3568000
ROME COMM CONS SCHOOL DIST 2,ILLINOIS,IL,1,98,1,1590000,70000,1016000,504000,1520000,821000,617000
FARRINGTON CC SCH DIST 99,ILLINOIS,IL,1,98,1,433000,31000,317000,85000,445000,249000,153000
SUMMERSVILLE SCH DIST 79,ILLINOIS,IL,1,98,1,1168000,72000,696000,400000,1129000,751000,555000
WEBBER TWP HIGH SCHOOL DIST 204,ILLINOIS,IL,2,98,1,1102000,27000,755000,320000,1236000,660000,462000
WOODLAWN COMM CONS SCH DIST 4,ILLINOIS,IL,1,98,1,1857000,113000,1222000,522000,1910000,1073000,868000
