LEAID,NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
4800139,TEKOA ACADEMY OF ACCELERA,TEXAS,TX,1,5,1,2670000,678000,1974000,18000,2319000,1368000,865000
4800140,RICHARD MILBURN ALTER HIG,TEXAS,TX,2,5,1,736000,64000,671000,1000,766000,411000,270000
4800141,RISE ACADEMY,TEXAS,TX,1,5,1,1105000,132000,960000,13000,1004000,575000,499000
4800142,SOUTH PLAINS,TEXAS,TX,2,5,1,1376000,136000,1240000,0,1306000,607000,360000
4800143,EAGLE ACADEMY OF LUBBOCK,TEXAS,TX,3,5,1,761000,86000,673000,2000,689000,346000,240000
4800144,REGION XVII EDUCATION SERVC CTR,TEXAS,TX,7,5,1,8790000,3112000,1896000,3782000,9337000,41000,4000
4800145,EAGLE ACADEMY OF WACO,TEXAS,TX,3,5,1,1608000,195000,1385000,28000,1466000,748000,514000
4800146,REGION XII EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,16035000,5899000,4373000,5763000,14952000,197000,1000
4800147,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,1090000,60000,1029000,1000,1074000,529000,285000
4800148,MIDLAND ACADEMY CHARTER S,TEXAS,TX,3,5,1,3977000,637000,2773000,567000,3114000,1788000,1348000
4800149,EAGLE ACADEMY OF MIDLAND,TEXAS,TX,3,5,1,2424000,223000,2192000,9000,1986000,970000,738000
4800150,REGION XVIII EDUCATION SERVC CTR,TEXAS,TX,7,5,1,8558000,2894000,2032000,3632000,10097000,39000,0
4800152,RICHARD MILBURN ALTER HIG,TEXAS,TX,2,5,1,942000,91000,851000,0,978000,529000,329000
4800154,REGION II EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,20547000,10922000,1980000,7645000,17815000,7237000,0
4800155,REGION V EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,7829000,2902000,1592000,3335000,8669000,3699000,438000
4800156,REGION XVI EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,26841000,19332000,3029000,4480000,20087000,9583000,2380000
4800157,EAGLE ACADEMY OF TYLER,TEXAS,TX,3,5,1,1120000,139000,979000,2000,957000,445000,338000
4800158,ARLINGTON CLASSICS ACADEM,TEXAS,TX,1,5,1,1609000,50000,1435000,124000,1485000,973000,686000
4800159,ERATH EXCELS ACADEMY INC,TEXAS,TX,2,5,1,753000,93000,640000,20000,878000,597000,367000
4800160,THERESA B LEE ACADEMY,TEXAS,TX,2,5,1,1681000,114000,1567000,0,1726000,840000,349000
4800161,EAGLE ACADEMY OF FORT WOR,TEXAS,TX,3,5,1,866000,88000,771000,7000,836000,379000,265000
4800162,REGION XI EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,20026000,6681000,2136000,11209000,17023000,6875000,0
4800163,EAGLE ACADEMY OF ABILENE,TEXAS,TX,3,5,1,1312000,133000,1177000,2000,1136000,598000,461000
4800164,REGION XIV EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,24426000,19228000,2591000,2607000,22938000,44000,2000
4800165,REGION VIII EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,10716000,4161000,2071000,4484000,9246000,3134000,350000
4800166,REGION XV EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,11381000,3618000,3105000,4658000,9541000,4409000,897000
4800168,FRUIT OF EXCELLENCE,TEXAS,TX,2,5,1,397000,62000,327000,8000,388000,171000,136000
4800169,REGION XIII EDUCATION SERVC CTR,TEXAS,TX,7,5,1,28172000,9261000,5426000,13485000,21752000,7422000,359000
4800170,EAGLE ACADEMY OF DEL RIO,TEXAS,TX,3,5,1,569000,58000,509000,2000,632000,317000,220000
4800171,RANCH ACADEMY,TEXAS,TX,2,5,1,631000,116000,514000,1000,635000,391000,240000
4800172,REGION III EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,8063000,3074000,2438000,2551000,7780000,3828000,2000
4800173,REGION VI EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,12757000,6790000,2315000,3652000,11028000,4198000,203000
4800174,GATEWAY (STUDENT ALTERNAT,TEXAS,TX,2,5,1,2410000,445000,1965000,0,1799000,773000,513000
4800175,EAGLE ACADEMY OF LAREDO,TEXAS,TX,3,5,1,697000,129000,567000,1000,752000,321000,225000
4800176,REGION IX EDUCATION SERVICE CTR,TEXAS,TX,7,5,1,10516000,6323000,1921000,2272000,6930000,87000,3000
4800177,ST MARY`S ACADEMY CHARTER,TEXAS,TX,1,5,1,2339000,525000,1662000,152000,2013000,1147000,749000
4800178,SAN ANTONIO CAN HIGH SCHO,TEXAS,TX,2,5,1,4761000,21000,4706000,34000,2325000,1351000,750000
4800179,JUBILEE ACADEMIC CENTER,TEXAS,TX,3,5,1,3267000,489000,2726000,52000,3090000,1819000,1273000
4800180,SAN ANTONIO TECHNOLOGY  A,TEXAS,TX,2,5,1,956000,264000,691000,1000,1080000,483000,288000
4800184,GATEWAY CHARTER ACADEMY,TEXAS,TX,3,5,1,3154000,440000,2696000,18000,3009000,1945000,1260000
4800185,ALPHA CHARTER SCHOOL,TEXAS,TX,3,5,1,1296000,90000,1163000,43000,1324000,751000,468000
4800186,EDUCATION CENTER INTERNAT,TEXAS,TX,3,5,1,835000,231000,587000,17000,808000,522000,311000
4800187,EDUCATION CENTER,TEXAS,TX,3,5,1,1932000,94000,1803000,35000,1456000,852000,577000
4800190,BEATRICE MAYES INSTITUTE,TEXAS,TX,1,5,1,2164000,237000,1909000,18000,1809000,1114000,744000
4800191,NORTHWEST PREPARATORY,TEXAS,TX,1,5,1,2799000,719000,2059000,21000,2729000,1181000,903000
4800192,ACCELERATED INTERMEDIATE,TEXAS,TX,1,5,1,3928000,587000,3306000,35000,2823000,1532000,1051000
4800193,ZOE LEARNING ACADEMY,TEXAS,TX,1,5,1,3789000,670000,3115000,4000,3617000,1942000,1301000
4800194,TEXAS PREPARATORY SCHOOL,TEXAS,TX,1,5,1,13000,0,0,13000,626000,326000,215000
4800195,VANGUARD ACADEMY,TEXAS,TX,1,5,1,1811000,404000,1353000,54000,1602000,961000,634000
4800198,GEORGE I SANCHEZ CHARTER,TEXAS,TX,2,5,1,985000,110000,875000,0,928000,495000,272000
4800199,ACADEMY OF CAREERS AND TE,TEXAS,TX,2,5,1,1361000,317000,1009000,35000,1258000,710000,408000
4800200,SAN ANTONIO SCHOOL FOR IN,TEXAS,TX,3,5,1,1356000,148000,1205000,3000,1206000,465000,325000
4800201,NOVA CHARTER SCHOOL (SOUT,TEXAS,TX,1,5,1,2190000,402000,1763000,25000,2172000,1336000,929000
4800202,WINFREE ACADEMY,TEXAS,TX,2,5,1,8649000,291000,8280000,78000,8300000,4902000,2368000
4800203,A+ ACADEMY,TEXAS,TX,3,5,1,6911000,919000,5653000,339000,6241000,3864000,2512000
4800204,INSPIRED VISION ACADEMY,TEXAS,TX,1,5,1,4169000,626000,3320000,223000,3790000,2192000,1459000
4800205,EL PASO ACADEMY,TEXAS,TX,2,5,1,3075000,217000,2764000,94000,2665000,1899000,1429000
4800206,EL PASO SCHOOL OF EXCELLE,TEXAS,TX,3,5,1,3815000,710000,3081000,24000,3507000,2223000,1425000
4800207,PARADIGM ACCELERATED SCHO,TEXAS,TX,2,5,1,537000,78000,459000,0,518000,293000,205000
4800208,CROSSROADS COMMUNITY ED C,TEXAS,TX,2,5,1,902000,208000,694000,0,981000,443000,249000
4800209,YES COLLEGE PREPARATORY S,TEXAS,TX,3,5,1,8855000,837000,5591000,2427000,7383000,4007000,2870000
4800210,HARMONY SCIENCE ACADEMY,TEXAS,TX,3,5,1,4117000,449000,3576000,92000,3824000,2165000,1599000
4800211,IDEA  ACADEMY,TEXAS,TX,3,5,1,5759000,1023000,4065000,671000,5592000,3277000,2009000
4800213,PANOLA CHARTER SCHOOL,TEXAS,TX,2,5,1,1211000,18000,1174000,19000,852000,549000,300000
4800214,BRAZOS RIVER CHARTER SCHO,TEXAS,TX,2,5,1,971000,54000,889000,28000,916000,643000,402000
4800215,FORT WORTH CAN ACADEMY,TEXAS,TX,2,5,1,4541000,306000,4211000,24000,4161000,2421000,1295000
4800218,MCCULLOUGH ACADEMY OF EXC,TEXAS,TX,1,5,1,1378000,204000,1069000,105000,1590000,894000,646000
4800219,PHOENIX CHARTER SCHOOL,TEXAS,TX,3,5,1,1931000,143000,1744000,44000,1859000,1335000,874000
4800220,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,996000,65000,921000,10000,908000,458000,281000
4800221,EHRHART SCHOOL,TEXAS,TX,1,5,1,1803000,199000,1572000,32000,1871000,1241000,928000
4800226,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,808000,54000,705000,49000,702000,386000,238000
4800227,BIG SPRINGS CHARTER SCHOO,TEXAS,TX,3,5,1,1071000,71000,987000,13000,1082000,709000,504000
4800229,AZLEWAY CHARTER SCHOOL,TEXAS,TX,3,5,1,1792000,193000,1561000,38000,1562000,1081000,722000
4800230,METRO CHARTER ACADEMY,TEXAS,TX,1,5,1,1954000,147000,1756000,51000,1982000,1197000,928000
4800231,FORT WORTH ACADEMY OF FIN,TEXAS,TX,3,5,1,2180000,108000,2006000,66000,1949000,1313000,951000
4800232,CEDARS INTERNATIONAL ACAD,TEXAS,TX,1,5,1,1130000,95000,958000,77000,1033000,673000,501000
4800235,CEDAR CREST SCHOOL,TEXAS,TX,3,5,1,1197000,142000,1051000,4000,1078000,643000,449000
4800236,EVOLUTION ACADEMY CHARTER,TEXAS,TX,2,5,1,1803000,79000,1716000,8000,1546000,859000,495000
4800237,GOLDEN RULE CHARTER SCHOO,TEXAS,TX,1,5,1,2676000,449000,2200000,27000,1897000,1006000,746000
4800238,HOUSTON ALTERNATIVE PREPA,TEXAS,TX,3,5,1,1339000,196000,1142000,1000,1384000,709000,244000
4800239,JUAN B GALAVIZ CHARTER SC,TEXAS,TX,2,5,1,737000,84000,602000,51000,811000,630000,334000
4800240,RIPLEY HOUSE CHARTER SCHO,TEXAS,TX,1,5,1,1456000,142000,1308000,6000,1506000,806000,642000
4800241,HARMONY SCIENCE ACADEMY (,TEXAS,TX,3,5,1,1726000,170000,1455000,101000,1344000,774000,528000
4800242,AUSTIN CAN ACADEMY CHARTE,TEXAS,TX,2,5,1,1874000,50000,1821000,3000,1994000,1204000,767000
4800245,SAN ANTONIO PREPARATORY A,TEXAS,TX,1,5,1,1367000,332000,1008000,27000,1206000,542000,319000
4800246,LIGHTHOUSE CHARTER SCHOOL,TEXAS,TX,1,5,1,1367000,128000,1212000,27000,1104000,606000,390000
4800247,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,1310000,289000,1020000,1000,948000,451000,302000
4800248,ST ANTHONY SCHOOL,TEXAS,TX,3,5,1,1854000,338000,1279000,237000,1813000,1006000,570000
4800249,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,1341000,243000,1095000,3000,876000,372000,262000
4800251,UNIVERSITY OF TEXAS ELEME,TEXAS,TX,1,5,1,1244000,126000,1096000,22000,1492000,756000,491000
4800254,WESTLAKE ACADEMY CHARTER,TEXAS,TX,1,5,1,2112000,258000,1612000,242000,1807000,1210000,921000
4800255,EAST FORT WORTH MONTESSOR,TEXAS,TX,1,5,1,2233000,706000,1497000,30000,1629000,757000,443000
4800256,RICHARD MILBURN ACADEMY (,TEXAS,TX,2,5,1,1054000,235000,817000,2000,873000,376000,257000
4800257,KIPP ASPIRE ACADEMY,TEXAS,TX,1,5,1,1716000,379000,1053000,284000,1752000,912000,677000
4800259,TRINITY CHARTER SCHOOL,TEXAS,TX,3,5,1,5119000,471000,4166000,482000,4026000,2888000,2117000
4800260,KIPP TRUTH ACADEMY,TEXAS,TX,1,5,1,949000,333000,530000,86000,835000,399000,268000
4800262,MEYERPARK ELEMENTARY,TEXAS,TX,1,5,1,659000,304000,349000,6000,271000,101000,28000
4800263,DRAW ACADEMY,TEXAS,TX,1,5,1,2066000,442000,1441000,183000,1828000,931000,775000
4800264,KIPP AUSTIN COLLEGE PREP,TEXAS,TX,1,5,1,1648000,428000,987000,233000,1604000,686000,486000
4807350,COLLEGE STATION IND SCH DISTRICT 901,TEXAS,TX,3,5,1,79420000,4555000,7742000,67123000,74660000,36373000,24654000
4807380,ABBOTT IND SCH DIST 901,TEXAS,TX,3,5,1,2482000,115000,1696000,671000,2420000,1622000,1183000
4807410,ABERNATHY IND SCH DIST 901,TEXAS,TX,3,5,1,8148000,439000,2677000,5032000,8412000,4315000,3106000
4807440,ABILENE IND SCH DIST 901,TEXAS,TX,3,5,1,134187000,21826000,61250000,51111000,143824000,90921000,62898000
4807470,ACADEMY IND SCH DIST 901,TEXAS,TX,3,5,1,7972000,261000,4890000,2821000,8492000,5122000,3656000
4807500,ADRIAN SCH DIST 903,TEXAS,TX,3,5,1,1523000,111000,829000,583000,1458000,862000,606000
4807530,AGUA DULCE IND SCH DIST 901,TEXAS,TX,3,5,1,4513000,1626000,1473000,1414000,3225000,1685000,1215000
4807590,ALAMO HEIGHTS IND SCH DIST 901,TEXAS,TX,3,5,1,62179000,1889000,3861000,56429000,59180000,21843000,15484000
4807650,ALBA GOLDEN IND SCH DIST 906,TEXAS,TX,3,5,1,6984000,450000,3808000,2726000,7834000,3595000,2564000
4807680,ALBANY IND SCH DIST 901,TEXAS,TX,3,5,1,5607000,346000,2562000,2699000,4639000,2864000,2036000
4807710,ALDINE IND SCH DISTRICT 902,TEXAS,TX,3,5,1,467821000,59507000,237276000,171038000,463643000,305809000,206313000
4807780,ALEDO IND SCH DIST 907,TEXAS,TX,3,5,1,29666000,937000,7686000,21043000,32064000,15926000,11793000
4807800,ALICE IND SCH DIST 901,TEXAS,TX,3,5,1,46749000,6613000,25844000,14292000,48750000,27630000,18521000
4807830,ALIEF IND SCH DIST 903,TEXAS,TX,3,5,1,364954000,38682000,170620000,155652000,372990000,238437000,166727000
4807890,ALLEN IND SCH DIST 901,TEXAS,TX,3,5,1,124282000,3299000,22709000,98274000,135096000,63974000,46269000
4807950,ALPINE IND SCH DIST 901,TEXAS,TX,3,5,1,10693000,1811000,3987000,4895000,10225000,5759000,4018000
4807980,ALTO IND SCH DIST 901,TEXAS,TX,3,5,1,6042000,613000,3408000,2021000,4656000,3306000,2517000
4808090,ALVIN IND SCH DIST 901,TEXAS,TX,3,5,1,103061000,8178000,53809000,41074000,125262000,60366000,41146000
4808100,ALVORD IND SCH DIST 901,TEXAS,TX,3,5,1,5975000,296000,3480000,2199000,5688000,3439000,2392000
4808130,AMARILLO INDEPENDENT SCH DIST,TEXAS,TX,3,5,1,230961000,29540000,99679000,101742000,251146000,142002000,97647000
4808160,AMHERST IND SCH DIST 901,TEXAS,TX,3,5,1,1922000,203000,1211000,508000,2011000,1007000,709000
4808190,ANAHUAC IND SCH DIST 901,TEXAS,TX,3,5,1,12031000,1116000,5991000,4924000,11491000,6792000,4677000
4808230,ANDERSON-SHIRO CONS SCH DIST 901,TEXAS,TX,3,5,1,6910000,259000,513000,6138000,9225000,2714000,1786000
4808280,ANDREWS IND SCH DIST 901,TEXAS,TX,3,5,1,38523000,2293000,2651000,33579000,37609000,16004000,10256000
4808310,ANGLETON IND SCH DIST 902,TEXAS,TX,3,5,1,46534000,4209000,8206000,34119000,45230000,28165000,19590000
4808340,ANNA IND SCH DIST 902,TEXAS,TX,3,5,1,10872000,209000,5425000,5238000,19579000,5567000,3882000
4808400,ANSON IND SCH DIST 901,TEXAS,TX,3,5,1,6423000,518000,4577000,1328000,6090000,3999000,3014000
4808430,ANTHONY IND SCHOOL DISTRICT 906,TEXAS,TX,3,5,1,7836000,1043000,4384000,2409000,7433000,4222000,2789000
4808460,ANTON IND SCH DIST 901,TEXAS,TX,3,5,1,2855000,312000,1321000,1222000,3173000,1986000,1451000
4808490,APPLE SPRINGS IND SCHOOL DIST 905,TEXAS,TX,3,5,1,1937000,254000,1209000,474000,2060000,1289000,962000
4808520,AQUILLA IND SCH DIST 912,TEXAS,TX,3,5,1,1802000,60000,1175000,567000,1783000,1016000,765000
4808550,ARANSAS CO IND SCH DIST 901,TEXAS,TX,3,5,1,31134000,3822000,3001000,24311000,29320000,16851000,10681000
4808580,ARANSAS PASS IND SCH DIST 901,TEXAS,TX,3,5,1,18526000,2219000,8930000,7377000,17243000,10818000,7135000
4808610,ARCHER CITY IND SCH DIST 901,TEXAS,TX,3,5,1,4788000,206000,2387000,2195000,4448000,2805000,2142000
4808670,ARGYLE INDEPENDENT SCH DISTRICT 910,TEXAS,TX,3,5,1,14204000,133000,1277000,12794000,23354000,6689000,4911000
4808700,ARLINGTON INDEPENDENT SCHOOL,TEXAS,TX,3,5,1,474286000,37939000,110527000,325820000,454812000,306291000,214132000
4808730,ARP IND SCH DIST 901,TEXAS,TX,3,5,1,12004000,827000,3815000,7362000,10052000,4715000,3166000
4808870,ATHENS IND SCH DIST 901,TEXAS,TX,3,5,1,26813000,3137000,9832000,13844000,26049000,16792000,11439000
4808880,ATLANTA IND SCH DIST 901,TEXAS,TX,3,5,1,16625000,2955000,7855000,5815000,15735000,9899000,6775000
4808910,AUBREY IND SCH DISTRICT 907,TEXAS,TX,3,5,1,10713000,398000,4229000,6086000,15783000,5196000,3667000
4808940,AUSTIN IND SCH DIST 901,TEXAS,TX,3,5,1,813780000,78102000,82460000,653218000,831457000,433792000,278237000
4809000,AUSTWELL TIVOLI IND SCH DIST 901,TEXAS,TX,3,5,1,4513000,152000,202000,4159000,4208000,1284000,807000
4809030,AVALON IND SCH DIST 901,TEXAS,TX,3,5,1,2240000,297000,1492000,451000,2810000,1583000,984000
4809060,AVERY IND SCH DIST 902,TEXAS,TX,3,5,1,3475000,432000,2359000,684000,3438000,2009000,1348000
4809090,AVINGER IND SCH DIST 902,TEXAS,TX,3,5,1,1605000,228000,830000,547000,1608000,1095000,793000
4809150,AXTELL RURAL IND SCH DIST 918,TEXAS,TX,3,5,1,7743000,128000,6305000,1310000,5654000,2960000,2139000
4809200,AZLE IND SCH DIST 915,TEXAS,TX,3,5,1,43924000,2801000,17825000,23298000,41737000,26649000,18219000
4809280,BAIRD IND SCH DIST 903,TEXAS,TX,3,5,1,3544000,224000,2045000,1275000,3251000,2169000,1543000
4809300,BALLINGER IND SCH DIST 901,TEXAS,TX,3,5,1,11313000,1557000,5613000,4143000,9987000,5570000,3929000
4809330,BALMORHEA IND SCH DIST 902,TEXAS,TX,3,5,1,2381000,225000,1580000,576000,2197000,1204000,785000
4809360,BANDERA IND SCH DIST,TEXAS,TX,3,5,1,21442000,1756000,7255000,12431000,26827000,11865000,7961000
4809390,BANGS IND SCH DIST 901,TEXAS,TX,3,5,1,9214000,717000,6060000,2437000,8855000,5215000,3875000
4809410,BANQUETE IND SCH DIST 913,TEXAS,TX,3,5,1,7047000,747000,3435000,2865000,6969000,4033000,2834000
4809450,BARBERS HILL IND SCH DIST 902,TEXAS,TX,3,5,1,41483000,1047000,3122000,37314000,43226000,16834000,11177000
4809540,BARTLETT IND SCH DIST 902,TEXAS,TX,3,5,1,4089000,312000,2579000,1198000,3866000,2330000,1590000
4809570,BASTROP IND SCH DIST 901,TEXAS,TX,3,5,1,64014000,7178000,20394000,36442000,64430000,38689000,24702000
4809630,BAY CITY IND SCH DIST 901,TEXAS,TX,3,5,1,35027000,4394000,14833000,15800000,34218000,21387000,14500000
4809670,BEAUMONT IND SCH DISTRICT 910,TEXAS,TX,3,5,1,170881000,28358000,29746000,112777000,164166000,102220000,68917000
4809690,BECKVILLE IND SCH DIST 901,TEXAS,TX,3,5,1,7406000,301000,511000,6594000,6579000,2525000,1610000
4809720,BEEVILLE IND SCH DIST 901,TEXAS,TX,3,5,1,31405000,5118000,18495000,7792000,34135000,18290000,12297000
4809750,BELLEVUE IND SCH DIST 904,TEXAS,TX,3,5,1,1462000,110000,833000,519000,1433000,991000,730000
4809780,BELLS IND SCH DIST 901,TEXAS,TX,3,5,1,6671000,289000,4573000,1809000,6872000,4461000,3202000
4809810,BELLVILLE IND SCH DIST 901,TEXAS,TX,3,5,1,17208000,796000,6689000,9723000,17768000,10214000,7147000
4809860,BELTON IND SCH DIST 903,TEXAS,TX,3,5,1,57109000,5004000,30366000,21739000,74022000,33396000,21942000
4809870,BEN BOLT-PALITO BLANCO IND SCH DIST,TEXAS,TX,3,5,1,6210000,810000,4484000,916000,7043000,3563000,2568000
4809980,BENJAMIN IND SCH DISTRICT 904,TEXAS,TX,3,5,1,891000,95000,385000,411000,1034000,590000,452000
4810140,BIG SANDY IND SCH DIST 901,TEXAS,TX,3,5,1,6432000,1108000,3280000,2044000,7308000,4002000,2833000
4810170,BIG SANDY IND SCH DIST 901,TEXAS,TX,3,5,1,5975000,510000,954000,4511000,4986000,2517000,1843000
4810200,BIG SPRING IND SCH DIST 901,TEXAS,TX,3,5,1,27499000,4027000,12151000,11321000,27265000,17910000,11876000
4810230,BIRDVILLE IND SCH DIST 902,TEXAS,TX,3,5,1,165741000,12938000,46185000,106618000,168100000,106811000,73761000
4810260,BISHOP CONS IND SCH DIST 902,TEXAS,TX,3,5,1,10612000,910000,1774000,7928000,9981000,5948000,4053000
4810320,BLANCO IND SCH DIST 902,TEXAS,TX,3,5,1,9352000,804000,3007000,5541000,8362000,5275000,3731000
4810350,BLAND IND SCH DIST 915,TEXAS,TX,3,5,1,4613000,216000,3085000,1312000,4066000,2734000,1823000
4810380,BLANKET I. S. DISTRICT 904,TEXAS,TX,3,5,1,3049000,243000,2091000,715000,1984000,1191000,833000
4810440,BLOOMBURG IND SCH DIST 909,TEXAS,TX,3,5,1,2304000,186000,1630000,488000,2227000,1296000,893000
4810470,BLOOMING GROVE IND SCH DIST 902,TEXAS,TX,3,5,1,7190000,478000,5054000,1658000,6710000,3976000,2813000
4810500,BLOOMINGTON IND SCH DIST 901,TEXAS,TX,3,5,1,8617000,1057000,5403000,2157000,8188000,4628000,3212000
4810590,BLUE RIDGE IND SCH DIST 917,TEXAS,TX,3,5,1,6048000,202000,3738000,2108000,5984000,3689000,2682000
4810620,BLUFF DALE COMM SCH DISTRICT 904,TEXAS,TX,1,5,1,1220000,66000,67000,1087000,1111000,389000,261000
4810650,BLUM IND SCH DIST 913,TEXAS,TX,3,5,1,3027000,269000,1913000,845000,2916000,1748000,1195000
4810710,BOERNE IND SCH DIST 901,TEXAS,TX,3,5,1,49970000,1824000,5198000,42948000,51847000,29784000,20561000
4810740,BOLES IND SCH DIST 916,TEXAS,TX,3,5,1,4703000,315000,4019000,369000,4648000,2679000,1861000
4810780,BOLING IND SCH DIST 901,TEXAS,TX,3,5,1,7750000,417000,4882000,2451000,7644000,4610000,3145000
4810800,BONHAM IND SCH DISTRICT 903,TEXAS,TX,3,5,1,16239000,2067000,7186000,6986000,15743000,9750000,6647000
4810830,BOOKER IND SCH DIST 901,TEXAS,TX,3,5,1,4395000,386000,2018000,1991000,3890000,2158000,1571000
4810860,BORDEN CO IND SCH DIST 901,TEXAS,TX,3,5,1,6021000,205000,246000,5570000,5150000,1958000,1031000
4810890,BORGER IND SCH DIST 101,TEXAS,TX,3,5,1,20666000,3331000,10304000,7031000,19482000,13225000,9285000
4810910,BOSQUEVILLE IND SCH DIST,TEXAS,TX,3,5,1,4322000,233000,2460000,1629000,4357000,2649000,1953000
4810950,BOVINA IND SCH DIST 901,TEXAS,TX,3,5,1,4880000,460000,3337000,1083000,4094000,2733000,2086000
4810990,BOWIE IND SCH DIST 901,TEXAS,TX,3,5,1,12383000,1122000,5426000,5835000,12399000,7436000,5544000
4811010,BOYD IND SCH DIST 902,TEXAS,TX,3,5,1,9523000,353000,2981000,6189000,7704000,5073000,3585000
4811040,BOYS RANCH IND SCH DIST 901,TEXAS,TX,3,5,1,6330000,721000,2412000,3197000,6218000,4214000,2945000
4811070,BRACKETT IND SCH DIST 901,TEXAS,TX,3,5,1,5937000,592000,3654000,1691000,5535000,3089000,2236000
4811110,BRADY IND SCH DIST 901,TEXAS,TX,3,5,1,14125000,2150000,7333000,4642000,12724000,7918000,5284000
4811190,BRAZOSPORT IND SCH DISTRICT 905,TEXAS,TX,3,5,1,115558000,9750000,11222000,94586000,172097000,63800000,43177000
4811220,BRECKENRIDGE IND SCH DIST 901,TEXAS,TX,3,5,1,11931000,1179000,4638000,6114000,14092000,7413000,5101000
4811250,BREMOND IND SCH DIST 901,TEXAS,TX,3,5,1,4953000,237000,658000,4058000,4795000,2575000,1784000
4811280,BRENHAM IND SCH DIST 901,TEXAS,TX,3,5,1,38535000,3626000,9456000,25453000,38531000,23601000,17139000
4811310,BRIDGE CITY IND SCH DIST 901,TEXAS,TX,3,5,1,19777000,1508000,8510000,9759000,23119000,11952000,7922000
4811340,BRIDGEPORT IND SCH DIST 903,TEXAS,TX,3,5,1,21161000,2143000,5080000,13938000,32272000,12136000,7897000
4811400,FORT ELLIOTT IND SCH DIST 906,TEXAS,TX,3,5,1,6475000,115000,770000,5590000,5645000,1249000,819000
4811430,BROADDUS IND SCH DIST 902,TEXAS,TX,3,5,1,4025000,543000,2548000,934000,3943000,2206000,1492000
4811460,BROCK IND SCH DIST 909,TEXAS,TX,3,5,1,5970000,118000,2863000,2989000,5658000,3615000,2464000
4811490,BRONTE IND SCH DISTRICT 901,TEXAS,TX,3,5,1,6143000,524000,4253000,1366000,7480000,3154000,2172000
4811520,BROOKELAND IND SCH DIST 902,TEXAS,TX,3,5,1,5022000,2694000,626000,1702000,3526000,1812000,1343000
4811550,BROOKESMITH RURAL IND SCH DIST 908,TEXAS,TX,3,5,1,2543000,354000,1386000,803000,2397000,1024000,704000
4811580,BROOKS IND SCH DISTRICT 901,TEXAS,TX,3,5,1,15644000,2471000,3785000,9388000,15196000,9105000,6356000
4811610,BROWNFIELD IND SCH DIST 901,TEXAS,TX,3,5,1,18299000,3986000,7044000,7269000,19877000,10411000,7219000
4811640,BROWNSBORO IND SCH DIST 902,TEXAS,TX,3,5,1,22851000,2560000,12538000,7753000,20914000,12839000,8381000
4811680,BROWNSVILLE IND SCH DIST 901,TEXAS,TX,3,5,1,376003000,70088000,244787000,61128000,365219000,219653000,141767000
4811700,BROWNWOOD IND SCH DIST 902,TEXAS,TX,3,5,1,28318000,3803000,10867000,13648000,28633000,16325000,11964000
4811730,BRUCEVILLE EDDY IND SCH DISTRICT 919,TEXAS,TX,3,5,1,9821000,255000,7651000,1915000,20152000,12772000,8643000
4811790,BRYAN IND SCH DISTRICT 902,TEXAS,TX,3,5,1,118520000,15370000,46892000,56258000,114936000,66517000,44040000
4811820,BRYSON IND SCH DIST 901,TEXAS,TX,3,5,1,2450000,202000,1013000,1235000,2161000,1301000,967000
4811850,BUCKHOLTS IND SCH DIST 907,TEXAS,TX,3,5,1,2143000,175000,1584000,384000,2016000,1240000,867000
4811910,BUENA VISTA IND SCH DIST 901,TEXAS,TX,3,5,1,3547000,118000,151000,3278000,3239000,1124000,753000
4811990,BUFFALO IND SCH DIST 901,TEXAS,TX,3,5,1,7426000,645000,3551000,3230000,6241000,3836000,2562000
4812060,BULLARD IND SCH DIST 902,TEXAS,TX,3,5,1,12668000,785000,4336000,7547000,11393000,6370000,4546000
4812090,BUNA IND SCH DIST 903,TEXAS,TX,3,5,1,12635000,1352000,7596000,3687000,11886000,8032000,5389000
4812120,BURKBURNET IND SCH DIST 901,TEXAS,TX,3,5,1,27930000,3965000,13749000,10216000,27474000,17308000,12354000
4812150,BURKEVILLE IND SCH DIST 901,TEXAS,TX,3,5,1,4911000,411000,2269000,2231000,4623000,2620000,1789000
4812180,BURLESON IND SCH DIST 902,TEXAS,TX,3,5,1,56744000,2813000,20481000,33450000,54578000,33694000,23601000
4812220,BURNET CONS IND SCH DISTRICT 903,TEXAS,TX,3,5,1,27478000,2435000,6602000,18441000,43747000,14860000,9276000
