LEAID	CENSUSID	FIPST	FIPSCO	CMSA	NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32 - TOTAL SALARIES	Z33
5101590	4.71036E+13	51	71	0	GILES CO SCHS	Virginia	VA	3	95	1	14419000	983000	6541000	6895000	14253000	8922000	6302000
5101620	4.71037E+13	51	73	5720	GLOUCESTER CO SCHS	Virginia	VA	3	95	1	33295000	1650000	13867000	17778000	31776000	19193000	13322000
5101650	4.71038E+13	51	75	6760	GOOCHLAND CO SCHS	Virginia	VA	3	95	1	10691000	611000	2234000	7846000	11035000	7117000	4625000
5101690	4.71039E+13	51	77	0	GRAYSON CO SCHS	Virginia	VA	3	95	1	11321000	772000	6353000	4196000	11538000	8099000	5194000
5101710	4.7104E+13	51	79	1540	GREENE CO PUBLIC SCHOOLS	Virginia	VA	3	95	1	13353000	737000	6082000	6534000	14444000	7873000	5815000
5101740	4.71041E+13	51	81	0	GREENSVILLE CO SCHS	Virginia	VA	3	95	1	15937000	1546000	8581000	5810000	16426000	9865000	6959000
5101770	4.71042E+13	51	83	0	HALIFAX CO SCHS	Virginia	VA	3	95	1	29960000	2697000	13670000	13593000	26776000	11385000	6416000
5101771	4.71042E+13	51	83		HALIFAX-SOUTH BOSTON JOINT HIGH	Virginia	VA	2	95	0	11770000	0	0	11770000	11961000	8098000	6227000
5101800	4.72115E+13	51	650	5720	HAMPTON CITY SCHOOLS	Virginia	VA	3	95	1	116991000	8761000	48700000	59530000	114464000	74074000	51986000
5101830	4.71043E+13	51	85	6760	HANOVER CO SCHS	Virginia	VA	3	95	1	69309000	2497000	22398000	44414000	71373000	40722000	27740000
5101860	4.72116E+13	51	660	0	HARRISONBURG CITY PUBLIC SCHOOLS	Virginia	VA	3	95	1	24693000	1143000	5027000	18523000	28739000	13047000	9109000
5101890	4.71044E+13	51	87	6760	HENRICO CO SCHS	Virginia	VA	3	95	1	209069000	7414000	56159000	145496000	215742000	132349000	86649000
5101920	4.71045E+13	51	89	0	HENRY CO SCHS	Virginia	VA	3	95	1	44937000	2656000	21054000	21227000	44716000	29244000	20415000
5101950	4.71046E+13	51	91	0	HIGHLAND CO SCHS	Virginia	VA	3	95	1	2341000	184000	906000	1251000	2360000	1537000	967000
5101980	4.72117E+13	51	670	6760	HOPEWELL CITY SCHOOLS	Virginia	VA	3	95	1	24936000	2604000	9473000	12859000	24584000	14620000	10371000
5102010	4.71047E+13	51	93	0	ISLE OF WIGHT CO SCHS	Virginia	VA	3	95	1	26708000	1638000	9430000	15640000	32862000	15481000	10524000
5102070	4.71049E+13	51	97	0	KING AND QUEEN CO SCHOOLS	Virginia	VA	3	95	1	6536000	732000	2343000	3461000	7614000	3659000	2294000
5102100	4.7105E+13	51	99	0	KING GEORGE CO SCHS	Virginia	VA	3	95	1	14998000	842000	5694000	8462000	14662000	9324000	6288000
5102120	4.71051E+13	51	101	0	KING WILLIAM-COUNTY SCHS	Virginia	VA	3	95	1	8911000	466000	3561000	4884000	8718000	5295000	3569000
5102160	4.71052E+13	51	103	0	LANCASTER CO SCHOOLS	Virginia	VA	3	95	1	8862000	562000	1948000	6352000	8815000	5125000	3084000
5102190	4.71053E+13	51	105	0	LEE CO SCH	Virginia	VA	3	95	1	24633000	4210000	13190000	7233000	24898000	15163000	10661000
5102220	4.72119E+13	51	678	0	LEXINGTON CITY SCHOOLS	Virginia	VA	1	95	1	3565000	184000	1277000	2104000	3233000	1525000	968000
5102250	4.71054E+13	51	107	8840	LOUDOUN CO SCHS	Virginia	VA	3	95	1	122914000	3118000	12235000	107561000	138013000	69510000	46344000
5102280	4.71055E+13	51	109	0	LOUISA CO SCHS	Virginia	VA	3	95	1	22415000	1250000	4373000	16792000	19705000	12648000	8344000
5102310	4.71056E+13	51	111	0	LUNENBURG CO SCHS	Virginia	VA	3	95	1	10859000	1079000	6133000	3647000	11018000	6929000	4476000
5102340	4.72119E+13	51	680	4640	LYNCHBURG CITY SCHOOLS	Virginia	VA	3	95	1	60376000	5178000	19513000	35685000	54239000	33972000	22419000
5102360	4.72141E+13	51	683	8840	MANASSAS CITY SCHOOLS	Virginia	VA	3	95	1	34806000	857000	8448000	25501000	31858000	20554000	13776000
5102370	4.71057E+13	51	113	0	MADISON CO SCHS	Virginia	VA	3	95	1	10514000	637000	4341000	5536000	10273000	6258000	4078000
5102390	4.72142E+13	51	685	8840	MANASSAS PARK CITY SCHS	Virginia	VA	3	95	1	7820000	360000	4005000	3455000	7377000	4809000	3239000
5102400	4.7212E+13	51	690	0	MARTINSVILLE CITY SCHOOLS	Virginia	VA	3	95	1	14883000	1070000	5821000	7992000	15058000	10304000	7052000
5102430	4.71058E+13	51	115	0	MATHEWS CO SCHS	Virginia	VA	3	95	1	6277000	383000	2306000	3588000	6198000	4164000	2885000
5102460	4.71059E+13	51	117	0	MECKLENBURG CO SCHS	Virginia	VA	3	95	1	23610000	2106000	12420000	9084000	24131000	16137000	11055000
5102490	4.7106E+13	51	119	0	MIDDLESEX CO SCHS	Virginia	VA	3	95	1	7794000	653000	2139000	5002000	7514000	4465000	3023000
5102520	4.71061E+13	51	121	0	MONTGOMERY CO SCHS	Virginia	VA	3	95	1	48296000	2695000	19313000	26288000	49046000	31478000	21155000
5102580	4.71063E+13	51	125	0	NELSON CO SCHS	Virginia	VA	3	95	1	13127000	803000	3955000	8369000	12958000	7459000	4740000
5102610	4.71064E+13	51	127	6760	NEW KENT CO SCHS	Virginia	VA	3	95	1	11304000	555000	4078000	6671000	11042000	7002000	4661000
5102640	4.72121E+13	51	700	5720	NEWPORT NEWS CITY SCHOOLS	Virginia	VA	3	95	1	168127000	15013000	68116000	84998000	182308000	104741000	68896000
5102670	4.72122E+13	51	710	5720	NORFOLK CITY SCHOOLS	Virginia	VA	3	95	1	217255000	23346000	82924000	110985000	216235000	134875000	88618000
5102710	4.71066E+13	51	131	0	NORTHAMPTON CO SCHS	Virginia	VA	3	95	1	13157000	1535000	6176000	5446000	13026000	8525000	5774000
5102730	4.71067E+13	51	133	0	NORTHUMBERLAND CO SCHS	Virginia	VA	3	95	1	8257000	690000	2058000	5509000	7573000	4899000	2983000
5102760	4.72123E+13	51	720	0	NORTON CITY SCHOOLS	Virginia	VA	3	95	1	4331000	393000	1923000	2015000	4350000	2730000	1924000
5102790	4.71068E+13	51	135	0	NOTTOWAY CO SCHS	Virginia	VA	3	95	1	13187000	1688000	6754000	4745000	13457000	8006000	5423000
5102820	4.71069E+13	51	137	0	ORANGE CO SCHS	Virginia	VA	3	95	1	22105000	1619000	7539000	12947000	23511000	13482000	9155000
5102850	4.7107E+13	51	139	0	PAGE CO SCHS	Virginia	VA	3	95	1	17581000	1196000	8494000	7891000	18012000	10404000	7484000
5102880	4.71071E+13	51	141	0	PATRICK CO SCHS	Virginia	VA	3	95	1	12856000	844000	6560000	5452000	12868000	8523000	5832000
5102910	4.72124E+13	51	730	6760	PETERSBURG CITY SCHOOLS	Virginia	VA	3	95	1	33032000	3992000	14746000	14294000	33629000	20727000	13651000
5102940	4.71072E+13	51	143	1950	PITTSYLVANIA COUNTY SCHS	Virginia	VA	3	95	1	41468000	3946000	23286000	14236000	42854000	28972000	21072000
5102980	4.72143E+13	51	735	5720	POQUOSON CITY SCHOOLS	Virginia	VA	3	95	1	10555000	393000	4912000	5250000	10680000	7352000	5207000
5103000	4.72125E+13	51	740	5720	PORTSMOUTH CITY SCHOOLS	Virginia	VA	3	95	1	100670000	11514000	46695000	42461000	97633000	61586000	41182000
5103030	4.71073E+13	51	145	6760	POWHATAN CO SCHS	Virginia	VA	3	95	1	14086000	583000	5517000	7986000	13634000	8399000	5752000
5103060	4.71074E+13	51	147	0	PRINCE EDWARD COUNTY SCH	Virginia	VA	3	95	1	17255000	1367000	6313000	9575000	17075000	8372000	5907000
5103090	4.71075E+13	51	149	6760	PR GEORGE CO SCHS	Virginia	VA	3	95	1	27353000	3078000	12782000	11493000	26909000	17051000	10815000
5103130	4.71076E+13	51	153	8840	PRINCE WILLIAM CO SCHS	Virginia	VA	3	95	1	281102000	9567000	87443000	184092000	284310000	178593000	115343000
5103150	4.71078E+13	51	155	0	PULASKI CO SCHS	Virginia	VA	3	95	1	26119000	1880000	12402000	11837000	26348000	17204000	11855000
5103180	4.72126E+13	51	750	0	RADFORD CITY SCHOOLS	Virginia	VA	3	95	1	8262000	348000	3223000	4691000	8285000	5437000	3756000
5103210	4.71079E+13	51	157	0	RAPPAHANNOCK COUNTY SCHS	Virginia	VA	3	95	1	5974000	327000	1320000	4327000	6640000	3454000	2204000
5103240	4.72127E+13	51	760	6760	RICHMOND CITY SCHOOLS	Virginia	VA	3	95	1	201324000	18320000	52061000	130943000	210498000	124346000	78145000
5103270	4.7108E+13	51	159	0	RICHMOND CO SCHS	Virginia	VA	3	95	1	6378000	465000	3081000	2832000	6372000	3905000	2696000
5103300	4.72128E+13	51	770	6800	ROANOKE CITY SCHOOLS	Virginia	VA	3	95	1	84366000	10119000	26852000	47395000	86089000	51362000	34931000
5103330	4.71081E+13	51	161	6800	ROANOKE CO SCHS	Virginia	VA	3	95	1	80152000	2540000	26916000	50696000	83749000	53301000	37191000
5103370	4.71082E+13	51	163	0	ROCKBRIDGE COUNTY SCHS	Virginia	VA	3	95	1	16455000	925000	6821000	8709000	15946000	10216000	7033000
5103390	4.71083E+13	51	165	0	ROCKINGHAM COUNTY SCHS	Virginia	VA	3	95	1	62497000	2590000	21232000	38675000	60345000	32463000	22155000
5103420	4.71084E+13	51	167	0	RUSSELL CO SCHS	Virginia	VA	3	95	1	22877000	2240000	12665000	7972000	23267000	14050000	9396000
5103460	4.72139E+13	51	775	6800	SALEM CITY SCHOOL DIST	Virginia	VA	3	95	1	21334000	757000	7090000	13487000	21780000	14023000	10235000
5103480	4.71085E+13	51	169	3660	SCOTT COUNTY SCHS	Virginia	VA	3	95	1	19850000	1834000	11470000	6546000	19976000	13120000	8929000
5103510	4.71086E+13	51	171	0	SHENANDOAH COUNTY SCHS	Virginia	VA	3	95	1	29575000	1163000	10399000	18013000	30573000	17292000	11943000
5103520	4.71087E+13	51	173	0	SMYTH COUNTY SCHS	Virginia	VA	3	95	1	25714000	2169000	13715000	9830000	26248000	17334000	12484000
5103570	4.7213E+13	51	780	0	SOUTH BOSTON CITY SCHOOLS	Virginia	VA	1	95	1	5906000	282000	2959000	2665000	5620000	2379000	1653000
5103600	4.71088E+13	51	175	0	SOUTHAMPTON COUNTY SCHS	Virginia	VA	3	95	1	18981000	1531000	6766000	10684000	17669000	9133000	5994000
5103640	4.71089E+13	51	177	0	SPOTSYLVANIA COUNTY SCHS	Virginia	VA	3	95	1	71285000	2961000	29584000	38740000	81914000	46474000	31613000
5103660	4.7109E+13	51	179	8840	STAFFORD CO SCHS	Virginia	VA	3	95	1	88814000	3357000	30350000	55107000	97630000	50872000	34869000
5103690	4.7213E+13	51	790	0	STAUNTON CITY SCHOOLS	Virginia	VA	3	95	1	16184000	820000	7205000	8159000	16121000	9938000	7144000
5103710	4.72131E+13	51	800	5720	SUFFOLK CITY SCHOOLS	Virginia	VA	3	95	1	51208000	4735000	21112000	25361000	49909000	30916000	21537000
5103750	4.71091E+13	51	181	0	SURRY COUNTY SCHS	Virginia	VA	3	95	1	9989000	570000	953000	8466000	9228000	5780000	3812000
5103780	4.71092E+13	51	183	0	SUSSEX CO SCHS DIST	Virginia	VA	3	95	1	9194000	932000	3727000	4535000	9207000	5762000	3627000
5103810	4.71093E+13	51	185	0	TAZEWELL CO SCHS	Virginia	VA	3	95	1	39272000	3263000	19836000	16173000	40546000	25104000	17143000
5103840	4.72132E+13	51	810	5720	VIRGINIA BEACH CITY SCHS	Virginia	VA	3	95	1	386470000	27304000	152484000	206682000	405897000	250951000	178882000
5103870	4.71094E+13	51	187	0	WARREN CO SCHOOLS	Virginia	VA	3	95	1	20966000	1109000	8358000	11499000	20720000	13432000	9142000
5103900	4.71096E+13	51	191	3660	WASHINGTON COUNTY SCHS	Virginia	VA	3	95	1	36675000	3151000	17037000	16487000	37768000	24245000	16789000
5103930	4.72133E+13	51	820	0	WAYNESBORO CITY SCHOOLS	Virginia	VA	3	95	1	14863000	761000	5091000	9011000	16704000	9426000	6403000
5103950	4.72051E+13	51	101	0	WEST POINT TOWN SCHS	Virginia	VA	3	95	1	4459000	124000	1698000	2637000	4399000	2784000	2088000
5103980	4.71097E+13	51	193	0	WESTMORELAND CO SCHOOLS	Virginia	VA	3	95	1	10294000	1009000	4371000	4914000	9955000	6087000	4089000
5104020	4.72134E+13	51	830	5720	WILLIAMSBURG-JAMES CITY CNTY SCH	Virginia	VA	3	95	1	53684000	1362000	8793000	43529000	49288000	26318000	17678000
5104050	4.72135E+13	51	840	0	WINCHESTER CITY SCHOOLS	Virginia	VA	3	95	1	24049000	1109000	4934000	18006000	29037000	13682000	9292000
5104080	4.71098E+13	51	195	0	WISE COUNTY SCHS	Virginia	VA	3	95	1	41726000	4294000	21400000	16032000	42009000	25537000	18151000
5104110	4.71099E+13	51	197	0	WYTHE COUNTY SCHS	Virginia	VA	3	95	1	22068000	1838000	11051000	9179000	22275000	13913000	9972000
5104150	4.711E+13	51	199	5720	YORK COUNTY SCHS	Virginia	VA	3	95	1	56604000	5959000	20304000	30341000	62353000	31966000	22048000
5300001	4.85017E+13	53	33	917600	ENUMCLAW SCH DIST 216	Washington	WA	3	95	1	27845000	710000	19910000	7225000	26166000	15593000	10820000
5300002	4.8501E+13	53	19	0	INCHELIUM SCH DIST 70	Washington	WA	3	95	1	2189000	555000	1543000	91000	2142000	1228000	866000
5300003	4.85008E+13	53	15	0	KELSO SCHOOL DIST 458	Washington	WA	3	95	1	29677000	1665000	22299000	5713000	29108000	17635000	11554000
5300004	4.85004E+13	53	7		NORTH CENTRAL EDUC SERV DIST	Washington	WA	7	95	0	4471000	629000	1356000	2486000	5331000	2449000	440000
5300005	4.85006E+13	53	11		EDUCATIONAL SERVICE DISTRICT 112	Washington	WA	7	95	0	16040000	1028000	8625000	6387000	17308000	9829000	3016000
5300006	4.85017E+13	53	33		PUGET SOUND EDUCAL SERV DIST	Washington	WA	7	95	0	23561000	9180000	9433000	4948000	26396000	6482000	210000
5300007	4.85018E+13	53	35		OLYMPIC EDUCAL SERV DIST 114	Washington	WA	7	95	0	6200000	1124000	2540000	2536000	6583000	3120000	1282000
5300008	4.85029E+13	53	57		NORTHWEST EDUCAL SERV DIST 189	Washington	WA	7	95	0	6585000	545000	2879000	3161000	7740000	3414000	1978000
5300010	4.85032E+13	53	63		EDUCATIONAL SERVICE DISTRICT 101	Washington	WA	7	95	0	15110000	5366000	2409000	7335000	16490000	4870000	1506000
5300011	4.85034E+13	53	67		EDUCATIONAL SERVICE DISTRICT 113	Washington	WA	7	95	0	6684000	1125000	2116000	3443000	7077000	3484000	518000
5300012	4.85036E+13	53	71		EDUCATIONAL SERVICE DISTRICT 123	Washington	WA	7	95	0	3606000	20000	1807000	1779000	4705000	2011000	790000
5300013	4.85039E+13	53	77		EDUCATIONAL SERVICE DISTRICT 105	Washington	WA	7	95	0	5948000	741000	2412000	2795000	6880000	2267000	148000
5300030	4.85014E+13	53	27	0	ABERDEEN SCH DIST 5	Washington	WA	3	95	1	27561000	1920000	21152000	4489000	28638000	14294000	9865000
5300060	4.85021E+13	53	41	0	ADNA SCH DIST 226	Washington	WA	3	95	1	3717000	175000	2758000	784000	3434000	1812000	1334000
5300090	4.85022E+13	53	43	0	ALMIRA SCH DIST 17	Washington	WA	3	95	1	1313000	30000	1107000	176000	1244000	747000	498000
5300150	4.85029E+13	53	57	0	ANACORTES SCH DIST 103	Washington	WA	3	95	1	16411000	626000	11383000	4402000	16187000	9037000	6111000
5300240	4.85031E+13	53	61	917600	ARLINGTON SCH DIST 16	Washington	WA	3	95	1	22613000	619000	16594000	5400000	22524000	13270000	8975000
5300280	4.85002E+13	53	3	0	ASOTIN ANATONE SCH DIST 420	Washington	WA	3	95	1	4031000	225000	3182000	624000	3807000	2244000	1653000
5300300	4.85017E+13	53	33	917600	AUBURN SCH DIST 408	Washington	WA	3	95	1	74973000	3033000	48686000	23254000	92296000	38521000	25206000
5300330	4.85018E+13	53	35	1150	BAINBRIDGE ISLAND SCH DIST 303	Washington	WA	3	95	1	24016000	520000	14179000	9317000	24297000	11211000	6798000
5300380	4.85006E+13	53	11	798725	BATTLE GROUND SCH DIST 119	Washington	WA	3	95	1	64658000	1778000	53391000	9489000	76679000	30417000	21189000
5300390	4.85017E+13	53	33	917600	BELLEVUE SCH DIST 405	Washington	WA	3	95	1	109838000	2647000	61194000	45997000	110868000	56557000	34763000
5300420	4.85037E+13	53	73	860	BELLINGHAM SCH DIST 501	Washington	WA	3	95	1	60528000	2470000	40554000	17504000	66516000	33850000	22260000
5300450	4.85001E+13	53	1	0	BENGE SCH DIST 122	Washington	WA	1	95	1	205000	0	194000	11000	202000	114000	72000
5300480	4.85027E+13	53	53	918200	BETHEL SCH DIST 403	Washington	WA	3	95	1	79582000	3355000	58352000	17875000	77462000	47024000	30817000
5300510	4.8502E+13	53	39	0	BICKLETON SCH DIST 203	Washington	WA	3	95	1	1057000	14000	981000	62000	1009000	613000	403000
5300570	4.85037E+13	53	73	860	BLAINE SCH DIST 503	Washington	WA	3	95	1	11590000	390000	6878000	4322000	14918000	5775000	3821000
5300630	4.85021E+13	53	41	0	BOISTFORT SCH DIST 234	Washington	WA	1	95	1	1185000	76000	760000	349000	1051000	561000	385000
5300660	4.85018E+13	53	35	1150	BREMERTON SCH DIST 100 C	Washington	WA	3	95	1	42826000	2883000	32728000	7215000	41207000	21004000	13909000
5300690	4.85024E+13	53	47	0	BREWSTER SCH DIST 111	Washington	WA	3	95	1	6018000	724000	4215000	1079000	5971000	3192000	2224000
5300720	4.85009E+13	53	17	0	BRIDGEPORT SCH DIST 75	Washington	WA	3	95	1	3899000	485000	3033000	381000	3908000	2203000	1616000
5300750	4.85016E+13	53	31	0	BRINNON SCH DIST 46	Washington	WA	1	95	1	937000	148000	631000	158000	939000	495000	295000
5300780	4.85029E+13	53	57	0	BURLINGTON EDISON SCH DIST 100	Washington	WA	3	95	1	20168000	819000	12781000	6568000	27023000	10293000	6927000
5300810	4.85006E+13	53	11	798725	CAMAS SCH DIST 117	Washington	WA	3	95	1	18458000	526000	11755000	6177000	20679000	9386000	6108000
5300840	4.85005E+13	53	9	0	CAPE FLATTERY SCH DIST 401	Washington	WA	3	95	1	5575000	1165000	3671000	739000	5574000	2882000	1831000
5300870	4.85027E+13	53	53	918200	CARBONADO SCH DT 19	Washington	WA	1	95	1	1163000	22000	735000	406000	1143000	607000	438000
5300950	4.85004E+13	53	7	0	CASCADE SCHOOL DIST 228	Washington	WA	3	95	1	9348000	633000	6368000	2347000	9302000	4998000	3333000
5300960	4.85004E+13	53	7	0	CASHMERE SCH DIST 222	Washington	WA	3	95	1	8622000	544000	6021000	2057000	8537000	4747000	3178000
5300990	4.85008E+13	53	15	0	CASTLE ROCK SCH DIST 401	Washington	WA	3	95	1	7886000	335000	5877000	1674000	7233000	4240000	2854000
5301050	4.8502E+13	53	39	0	CENTERVILLE SCH DIST 215	Washington	WA	1	95	1	582000	37000	417000	128000	516000	291000	173000
5301080	4.85018E+13	53	35	1150	CENTRAL KITSAP SCH DIST 401	Washington	WA	3	95	1	75124000	4710000	55156000	15258000	77764000	43101000	29560000
5301110	4.85032E+13	53	63	7840	CENTRAL VALLEY SCH DT 356	Washington	WA	3	95	1	63413000	2100000	46625000	14688000	62083000	38369000	25374000
5301140	4.85021E+13	53	41	0	CENTRALIA SCH DIST 401	Washington	WA	3	95	1	20392000	1628000	12353000	6411000	19822000	11831000	8167000
5301170	4.85021E+13	53	41	0	CHEHALIS SCH DIST 302	Washington	WA	3	95	1	19133000	1463000	14290000	3380000	20283000	11092000	7338000
5301200	4.85004E+13	53	7	0	LAKE CHELAN SCH DIST 129	Washington	WA	3	95	1	11444000	1535000	8000000	1909000	11180000	5204000	3507000
5301230	4.85032E+13	53	63	7840	CHENEY SCH DIST 360	Washington	WA	3	95	1	23240000	1319000	17370000	4551000	23088000	13010000	8785000
5301260	4.85033E+13	53	65	0	CHEWELAH SCH DIST 36	Washington	WA	3	95	1	6483000	425000	5328000	730000	6185000	3882000	2609000
5301290	4.85016E+13	53	31	0	CHIMACUM SCH DIST 49	Washington	WA	3	95	1	8280000	867000	5378000	2035000	7707000	4462000	2993000
5301320	4.85002E+13	53	3	0	CLARKSTON SCH DIST J250-185	Washington	WA	3	95	1	16759000	1346000	13120000	2293000	16733000	9780000	6688000
5301350	4.85019E+13	53	37	0	CLEELUM ROSLYN SCH DIST 404	Washington	WA	3	95	1	8254000	308000	6207000	1739000	10760000	3475000	2399000
5301380	4.85016E+13	53	31	0	QUEETS CLEARWATER SCHOOL DIST 20	Washington	WA	1	95	1	486000	135000	321000	30000	548000	263000	159000
5301410	4.85027E+13	53	53	918200	CLOVER PARK SCH DIST 400	Washington	WA	3	95	1	83510000	12965000	57534000	13011000	80371000	47432000	30374000
5301440	4.85038E+13	53	75	0	COLFAX SCH DIST 300	Washington	WA	3	95	1	5182000	183000	3710000	1289000	5029000	2841000	1962000
5301470	4.85036E+13	53	71	0	COLLEGE PLACE SCHOOL DIST 250	Washington	WA	1	95	1	5688000	549000	3620000	1519000	8953000	2653000	1868000
5301500	4.85038E+13	53	75	0	COLTON SCH DIST 306	Washington	WA	3	95	1	1675000	43000	1266000	366000	1727000	971000	591000
5301560	4.85033E+13	53	65	0	COLUMBIA SCH DIST 206	Washington	WA	3	95	1	2066000	268000	1609000	189000	2139000	1169000	764000
5301590	4.85036E+13	53	71	0	COLUMBIA SCH DIST 400	Washington	WA	3	95	1	5990000	218000	3703000	2069000	10812000	2847000	2105000
5301630	4.85033E+13	53	65	0	COLVILLE SCH DIST 115	Washington	WA	3	95	1	13848000	723000	11184000	1941000	13295000	7296000	5239000
5301660	4.85029E+13	53	57	0	CONCRETE SCH DIST 11	Washington	WA	3	95	1	5143000	331000	3983000	829000	4645000	2648000	1814000
5301680	4.85029E+13	53	57	0	CONWAY SCH DIST 317	Washington	WA	1	95	1	2862000	105000	1832000	925000	2792000	1394000	1038000
5301710	4.85014E+13	53	27	0	COSMOPOLIS SCH DIST 99	Washington	WA	1	95	1	1197000	51000	822000	324000	1154000	636000	434000
5301800	4.85015E+13	53	29	0	COUPEVILLE SCH DIST 204	Washington	WA	3	95	1	6015000	31000	4229000	1755000	6025000	3168000	2174000
5301830	4.85005E+13	53	9	0	CRESCENT SCH DIST 313	Washington	WA	3	95	1	2273000	234000	1720000	319000	2064000	1235000	848000
5301860	4.85022E+13	53	43	0	CRESTON CONS SCH DIST 73	Washington	WA	3	95	1	1581000	67000	1193000	321000	1419000	782000	521000
5301890	4.8501E+13	53	19	0	CURLEW CONS SCH DIST 50	Washington	WA	3	95	1	2106000	231000	1644000	231000	2088000	1157000	820000
5301920	4.85026E+13	53	51	0	CUSICK CONS SCH DIST 59	Washington	WA	3	95	1	2967000	340000	2238000	389000	2856000	1715000	1078000
5301950	4.85019E+13	53	37	0	DAMMAN SCH DIST 7	Washington	WA	1	95	1	182000	3000	179000	0	229000	103000	97000
5301980	4.85031E+13	53	61	917600	DARRINGTON CONS SCH DIST 330	Washington	WA	3	95	1	3822000	226000	3018000	578000	3915000	2150000	1412000
5302010	4.85022E+13	53	43	0	DAVENPORT SCHOOL DISTRICT #207	Washington	WA	3	95	1	3488000	144000	2406000	938000	3309000	1796000	1196000
5302040	4.85007E+13	53	13	0	DAYTON SCH DIST 2	Washington	WA	3	95	1	5110000	479000	3556000	1075000	5198000	2688000	1847000
5302070	4.85032E+13	53	63	7840	DEER PARK SCH DIST 414	Washington	WA	3	95	1	9951000	631000	7821000	1499000	9950000	6105000	3876000
5302130	4.85027E+13	53	53	918200	DIERINGER SCH DIST 343	Washington	WA	1	95	1	6292000	72000	3562000	2658000	5950000	3029000	2012000
5302160	4.85036E+13	53	71	0	DIXIE SCH DIST 101	Washington	WA	1	95	1	393000	13000	270000	110000	374000	197000	99000
5302280	4.85033E+13	53	63	7840	EAST VALLEY SCH DIST 361	Washington	WA	3	95	1	28478000	1308000	19146000	8024000	27201000	16181000	11128000
5302310	4.85009E+13	53	17	0	EASTMONT SCH DIST 206	Washington	WA	3	95	1	24105000	755000	18417000	4933000	24238000	14558000	9928000
5302340	4.85019E+13	53	37	0	EASTON SCH DIST 28	Washington	WA	3	95	1	1232000	49000	1045000	138000	1332000	777000	511000
5302370	4.85027E+13	53	53	918200	EATONVILLE SCH DIST 404	Washington	WA	3	95	1	11473000	430000	8490000	2553000	11400000	6127000	3974000
5302400	4.85031E+13	53	61	917600	EDMONDS SCH DIST 15	Washington	WA	3	95	1	127542000	4912000	85136000	37494000	132487000	74046000	47214000
5302460	4.85019E+13	53	37	0	ELLENSBURG SCH DIST 401	Washington	WA	3	95	1	16515000	1065000	12061000	3389000	16009000	9459000	6340000
5302490	4.85014E+13	53	27	0	ELMA SCH DIST 68	Washington	WA	3	95	1	11368000	882000	9353000	1133000	12360000	7192000	4856000
5302520	4.85038E+13	53	75	0	ENDICOTT SCH DIST 308	Washington	WA	3	95	1	2646000	85000	2108000	453000	1865000	862000	529000
5302550	4.85004E+13	53	7	0	ENTIAT SCH DIST 127	Washington	WA	3	95	1	3764000	159000	3155000	450000	5178000	1316000	885000
5302610	4.85013E+13	53	25	0	EPHRATA SCH DIST 165	Washington	WA	3	95	1	12640000	702000	10046000	1892000	12306000	7354000	4728000
5302640	4.85021E+13	53	41	0	EVALINE SCH DIST 36	Washington	WA	1	95	1	250000	25000	207000	18000	244000	140000	93000
5302670	4.85031E+13	53	61	917600	EVERETT SCH DIST 2	Washington	WA	3	95	1	117134000	4032000	77048000	36054000	123511000	58276000	39217000
5302700	4.85006E+13	53	11	798725	EVERGREEN SCH DIST 114	Washington	WA	3	95	1	104171000	3461000	74425000	26285000	112652000	57255000	38736000
5302730	4.85033E+13	53	65	0	EVERGREEN SCH DIST 205	Washington	WA	1	95	1	297000	27000	260000	10000	296000	164000	107000
